datetime,ODBAsum_mean,cow_sum_mean,dog_sum_mean,sheep_sum_mean
30/3/17 12:00,350310,45614,27634,277060
30/3/17 12:15,465289,56215,28004,381069
30/3/17 12:30,458288,120827,23848,313613
30/3/17 12:45,455291,147789,13842,293660
30/3/17 13:00,405459,128711,16729,260020
30/3/17 13:15,390666,99200,19288,272178
30/3/17 13:30,366852,73715,24317,268821
30/3/17 13:45,349551,56116,29889,263545
30/3/17 14:00,297936,51492,29814,216630
30/3/17 14:15,307071,57808,29368,219892
30/3/17 14:30,285118,54706,20736,209677
30/3/17 14:45,282520,50179,18405,213937
30/3/17 15:00,328857,42372,36009,250476
30/3/17 15:15,383852,61627,38004,284223
30/3/17 15:30,250777,73967,25266,151543
30/3/17 15:45,122887,67019,14218,41653
30/3/17 16:00,129887,71918,24941,33031
30/3/17 16:15,176938,93893,52227,30817
30/3/17 16:30,206275,143166,32173,30936
30/3/17 16:45,221176,159587,27777,33812
30/3/17 17:00,233603,151751,41273,40576
30/3/17 17:15,210334,142619,33254,34463
30/3/17 17:30,177097,115858,16401,44838
30/3/17 17:45,171410,91687,29698,50026
30/3/17 18:00,156447,71740,36630,48079
30/3/17 18:15,135733,69347,19922,46463
30/3/17 18:30,159934,63575,56069,40291
30/3/17 18:45,188639,107997,56670,23971
30/3/17 19:00,231071,182329,28348,20397
30/3/17 19:15,210781,158312,28657,23814
30/3/17 19:30,149323,106551,14925,27845
30/3/17 19:45,97184,62048,11791,23341
30/3/17 20:00,83495,44963,15244,23287
30/3/17 20:15,80105,39429,13820,26855
30/3/17 20:30,83678,40436,12404,30838
30/3/17 20:45,80103,38620,12713,28770
30/3/17 21:00,84409,47304,10418,26685
30/3/17 21:15,115164,79854,11426,23884
30/3/17 21:30,135727,95372,12773,27581
30/3/17 21:45,125239,78285,9966,36987
30/3/17 22:00,102669,58010,9908,34751
30/3/17 22:15,96333,56344,12988,27002
30/3/17 22:30,116781,38426,28279,50075
30/3/17 22:45,105049,37755,22745,44548
30/3/17 23:00,95548,57058,13484,25007
30/3/17 23:15,93930,56506,12282,25140
30/3/17 23:30,84375,51111,10096,23171
30/3/17 23:45,89861,56121,13319,20419
31/3/17 0:00,84628,45525,9601,29503
31/3/17 0:15,86830,47576,9588,29664
31/3/17 0:30,95340,49014,9503,36822
31/3/17 0:45,109780,52021,11362,46396
31/3/17 1:00,106471,54069,11269,41135
31/3/17 1:15,92068,49120,12872,30075
31/3/17 1:30,89786,55554,11341,22892
31/3/17 1:45,80903,49137,9585,22181
31/3/17 2:00,85197,46703,9594,28900
31/3/17 2:15,103794,48855,12572,42366
31/3/17 2:30,110843,49418,11840,49585
31/3/17 2:45,100641,49213,9611,41816
31/3/17 3:00,94347,58610,9895,25843
31/3/17 3:15,105097,70409,9866,24824
31/3/17 3:30,76557,41323,10171,25063
31/3/17 3:45,73853,38402,9804,25648
31/3/17 4:00,113301,43280,10613,59408
31/3/17 4:15,191817,64509,33513,93794
31/3/17 4:30,270474,141298,57957,71215
31/3/17 4:45,241713,134861,39296,67554
31/3/17 5:00,182679,109266,24780,48633
31/3/17 5:15,192681,97568,20924,74190
31/3/17 5:30,176687,76450,27129,73108
31/3/17 5:45,171208,71569,44175,55465
31/3/17 6:00,173468,82368,49804,41295
31/3/17 6:15,244455,160781,48757,34918
31/3/17 6:30,242105,173506,36528,32073
31/3/17 6:45,239501,191468,18609,29426
31/3/17 7:00,260646,213854,22050,24744
31/3/17 7:15,223562,182615,13732,27215
31/3/17 7:30,179959,136377,10724,32858
31/3/17 7:45,142257,100001,10171,32084
31/3/17 8:00,146775,103319,11990,31467
31/3/17 8:15,139078,89546,13121,36413
31/3/17 8:30,129855,80200,14371,35283
31/3/17 8:45,106418,65271,12459,28687
31/3/17 9:00,101156,53538,9327,38291
31/3/17 9:15,112816,67560,9608,35646
31/3/17 9:30,146870,87409,16162,43299
31/3/17 9:45,233271,85141,75210,72919
31/3/17 10:00,459893,64542,133492,261857
31/3/17 10:15,387353,50108,95675,241571
31/3/17 10:30,294098,47799,47231,199067
31/3/17 10:45,248421,49462,53499,145461
31/3/17 11:00,195791,54706,37582,103501
31/3/17 11:15,304187,56519,20480,227190
31/3/17 11:30,312390,53643,18110,240638
31/3/17 11:45,295031,70247,15515,209270
31/3/17 12:00,302150,47207,9674,245271
31/3/17 12:15,295475,50960,11481,233034
31/3/17 12:30,327825,52170,10970,264686
31/3/17 12:45,370680,51924,14081,304677
31/3/17 13:00,317491,51571,27241,238680
31/3/17 13:15,300221,47271,13049,239902
31/3/17 13:30,302362,55115,9742,237504
31/3/17 13:45,307060,57857,9968,239235
31/3/17 14:00,313363,63419,9273,240671
31/3/17 14:15,348512,68813,9271,270426
31/3/17 14:30,336076,65687,9542,260847
31/3/17 14:45,319796,53269,14177,252349
31/3/17 15:00,314015,65425,20396,228193
31/3/17 15:15,345310,83254,21687,240368
31/3/17 15:30,302815,79916,12870,210026
31/3/17 15:45,291501,77865,11424,202212
31/3/17 16:00,310245,72976,24734,212537
31/3/17 16:15,412704,131547,35137,246021
31/3/17 16:30,491618,196351,35548,259721
31/3/17 16:45,407407,187004,28116,192283
31/3/17 17:00,211023,121516,23738,65769
31/3/17 17:15,227455,115088,32606,79761
31/3/17 17:30,212365,102450,20151,89764
31/3/17 17:45,190753,95060,15845,79850
31/3/17 18:00,219811,145299,14135,60377
31/3/17 18:15,234790,178017,12206,44567
31/3/17 18:30,239417,171993,22104,45321
31/3/17 18:45,256133,183292,23902,48939
31/3/17 19:00,237933,170091,29001,38840
31/3/17 19:15,186505,135926,24045,26534
31/3/17 19:30,140066,94298,13512,32257
31/3/17 19:45,124828,70466,10013,44349
31/3/17 20:00,138292,69768,14360,54165
31/3/17 20:15,105220,59702,15828,29691
31/3/17 20:30,133628,73636,29749,30243
31/3/17 20:45,155068,76716,44300,34050
31/3/17 21:00,124344,57577,31755,35011
31/3/17 21:15,111712,59439,21892,30382
31/3/17 21:30,103440,53100,15062,35276
31/3/17 21:45,89167,43627,9645,35895
31/3/17 22:00,83141,44919,9375,28847
31/3/17 22:15,74178,41990,9344,22844
31/3/17 22:30,70357,39267,9997,21093
31/3/17 22:45,88325,41040,22217,25071
31/3/17 23:00,114496,49512,33655,31329
31/3/17 23:15,101360,50459,16954,33947
31/3/17 23:30,99553,52831,9492,37230
31/3/17 23:45,101306,53987,9439,37880
1/4/17 0:00,118670,64954,22731,30985
1/4/17 0:15,103766,57501,16483,29781
1/4/17 0:30,110121,59344,24696,26083
1/4/17 0:45,104631,55869,20288,28473
1/4/17 1:00,102618,62749,10817,29052
1/4/17 1:15,135390,85593,20147,29652
1/4/17 1:30,107801,63377,17228,27197
1/4/17 1:45,90101,52588,9480,28031
1/4/17 2:00,87130,50869,9984,26277
1/4/17 2:15,94964,51063,10627,33273
1/4/17 2:30,97140,43520,14362,39258
1/4/17 2:45,88883,39742,15554,33586
1/4/17 3:00,84489,44227,14914,25348
1/4/17 3:15,74440,41275,9772,23391
1/4/17 3:30,78782,43630,9852,25299
1/4/17 3:45,103091,68987,9759,24346
1/4/17 4:00,98152,58170,11053,28931
1/4/17 4:15,113841,46897,26196,40748
1/4/17 4:30,142431,55088,42816,44528
1/4/17 4:45,259258,140321,73152,45787
1/4/17 5:00,257713,166038,48181,43492
1/4/17 5:15,259116,154925,47587,56604
1/4/17 5:30,217615,136611,29423,51581
1/4/17 5:45,201529,134516,28475,38538
1/4/17 6:00,205759,109751,49356,46651
1/4/17 6:15,157992,67433,49388,41171
1/4/17 6:30,198793,114753,48229,35811
1/4/17 6:45,224196,152549,46979,24670
1/4/17 7:00,233272,169603,33044,30627
1/4/17 7:15,276267,209497,39983,26787
1/4/17 7:30,237038,179872,36189,20977
1/4/17 7:45,298800,144079,74349,80371
1/4/17 8:00,600806,107457,97122,396226
1/4/17 8:15,530013,75116,45306,409595
1/4/17 8:30,388137,72082,34374,281681
1/4/17 8:45,428421,51858,67560,309002
1/4/17 9:00,433042,46381,93718,292941
1/4/17 9:15,398785,51729,85275,261781
1/4/17 9:30,389049,47089,58478,283481
1/4/17 9:45,351969,51934,35033,265001
1/4/17 10:00,310073,49715,17699,242658
1/4/17 10:15,272434,53782,14943,203707
1/4/17 10:30,230716,54818,17686,158215
1/4/17 10:45,221493,39528,9730,172231
1/4/17 11:00,262979,45306,10081,207591
1/4/17 11:15,237567,61600,12627,163342
1/4/17 11:30,269234,64603,15066,189564
1/4/17 11:45,284774,60763,18621,205389
1/4/17 12:00,253643,64140,12303,177198
1/4/17 12:15,274170,71115,30668,172388
1/4/17 12:30,376707,78990,34399,263321
1/4/17 12:45,392184,102623,25299,264262
1/4/17 13:00,395375,165064,21108,209201
1/4/17 13:15,372716,158497,19081,195140
1/4/17 13:30,334128,144506,17672,171951
1/4/17 13:45,380464,119345,36748,224373
1/4/17 14:00,355125,104184,18935,232004
1/4/17 14:15,312330,78191,9956,224184
1/4/17 14:30,347595,80807,20109,246682
1/4/17 14:45,289181,57030,25073,207082
1/4/17 15:00,250499,68149,17343,165008
1/4/17 15:15,275065,79520,20271,175273
1/4/17 15:30,327763,52440,39732,235590
1/4/17 15:45,351079,51585,50588,248905
1/4/17 16:00,191869,66578,55809,69481
1/4/17 16:15,191163,88198,61741,41224
1/4/17 16:30,188833,98474,45273,45085
1/4/17 16:45,216727,134913,46221,35594
1/4/17 17:00,219714,146357,43646,29712
1/4/17 17:15,210703,145158,36613,28933
1/4/17 17:30,239548,171867,24871,42811
1/4/17 17:45,175035,118278,14359,42398
1/4/17 18:00,165549,107144,15534,42875
1/4/17 18:15,235904,158034,20398,57471
1/4/17 18:30,275766,198120,25391,52255
1/4/17 18:45,226027,151912,40468,33645
1/4/17 19:00,275152,176166,41664,57320
1/4/17 19:15,277055,175799,33144,68109
1/4/17 19:30,193313,131380,30846,31088
1/4/17 19:45,147357,94495,28747,24117
1/4/17 20:00,111824,71933,17704,22187
1/4/17 20:15,93349,51873,13872,27602
1/4/17 20:30,120844,81582,11218,28043
1/4/17 20:45,124720,86960,12143,25619
1/4/17 21:00,136821,95063,11261,30496
1/4/17 21:15,132790,81830,10708,40252
1/4/17 21:30,109008,59356,10339,39315
1/4/17 21:45,112771,51803,27701,33267
1/4/17 22:00,155844,68092,60535,27218
1/4/17 22:15,130485,67896,29774,32814
1/4/17 22:30,104346,54805,10115,39423
1/4/17 22:45,87845,51366,10186,26291
1/4/17 23:00,103035,65432,10164,27438
1/4/17 23:15,113688,68711,12020,32955
1/4/17 23:30,91365,52704,13088,25573
1/4/17 23:45,95224,49696,19513,26015
2/4/17 0:00,104696,59499,12773,32423
2/4/17 0:15,102744,59706,10715,32322
2/4/17 0:30,102395,62387,10309,29698
2/4/17 0:45,89821,48266,10769,30787
2/4/17 1:00,84268,42200,9715,32352
2/4/17 1:15,97661,41543,16793,39326
2/4/17 1:30,117935,43014,36587,38334
2/4/17 1:45,92837,45100,19328,28409
2/4/17 2:00,80378,45452,9993,24934
2/4/17 2:15,85257,49194,9892,26171
2/4/17 2:30,87542,41840,9646,36054
2/4/17 2:45,87804,42199,9694,35912
2/4/17 3:00,85514,45648,10832,29034
2/4/17 3:15,86540,45665,10406,30468
2/4/17 3:30,95627,42657,21199,31773
2/4/17 3:45,122737,43476,55595,23667
2/4/17 4:00,95223,46169,22777,26277
2/4/17 4:15,113179,55285,29828,28064
2/4/17 4:30,183404,95572,55550,32281
2/4/17 4:45,227225,132616,44280,50328
2/4/17 5:00,202849,130231,27430,45189
2/4/17 5:15,237640,146373,39823,51443
2/4/17 5:30,222932,130329,20660,71947
2/4/17 5:45,191936,110222,35047,46665
2/4/17 6:00,163614,102902,29378,31333
2/4/17 6:15,257490,173928,16409,67154
2/4/17 6:30,318293,194788,21509,101999
2/4/17 6:45,276830,202492,26427,47911
2/4/17 7:00,237519,168550,38738,30230
2/4/17 7:15,232153,149006,49145,34003
2/4/17 7:30,228679,128065,73072,27542
2/4/17 7:45,209030,112094,64087,32847
2/4/17 8:00,173111,88513,35864,48736
2/4/17 8:15,110403,56742,15476,38185
2/4/17 8:30,330356,68848,79933,181578
2/4/17 8:45,622702,72155,124694,425853
2/4/17 9:00,504147,73512,93494,337139
2/4/17 9:15,377056,71478,38683,266896
2/4/17 9:30,344456,72779,29574,242103
2/4/17 9:45,342310,77159,30117,235034
2/4/17 10:00,314202,65515,32876,215813
2/4/17 10:15,274644,56574,23797,194274
2/4/17 10:30,301914,43765,27803,230346
2/4/17 10:45,301539,39306,51741,210491
2/4/17 11:00,287794,35371,48628,203795
2/4/17 11:15,247393,38171,15291,193931
2/4/17 11:30,311945,45754,30004,236189
2/4/17 11:45,315218,46357,29850,239011
2/4/17 12:00,272257,66233,18165,187859
2/4/17 12:15,228702,59888,9421,159390
2/4/17 12:30,200028,46572,9649,143809
2/4/17 12:45,179055,43215,9723,126118
2/4/17 13:00,173055,44937,17455,110664
2/4/17 13:15,204218,47973,34719,121530
2/4/17 13:30,330018,52101,71711,206205
2/4/17 13:45,489553,64563,60260,364729
2/4/17 14:00,497248,55877,77623,363751
2/4/17 14:15,314146,41481,27832,244835
2/4/17 14:30,279868,52350,13572,213944
2/4/17 14:45,201109,45042,12109,143958
2/4/17 15:00,247879,53803,34566,159508
2/4/17 15:15,367590,57220,85183,225187
2/4/17 15:30,240257,97463,30861,111930
2/4/17 15:45,207314,151445,22095,33771
2/4/17 16:00,240733,146647,58155,35931
2/4/17 16:15,222017,151078,36161,34776
2/4/17 16:30,239018,139027,61791,38198
2/4/17 16:45,249077,119369,83152,46557
2/4/17 17:00,187222,110705,31467,45050
2/4/17 17:15,259959,193390,17660,48913
2/4/17 17:30,304097,209150,27564,67383
2/4/17 17:45,293642,188483,50970,54189
2/4/17 18:00,260942,184897,26133,49913
2/4/17 18:15,253797,170567,24856,58372
2/4/17 18:30,236264,166070,28575,41620
2/4/17 18:45,198911,146225,22449,30234
2/4/17 19:00,172580,124323,19261,28997
2/4/17 19:15,135608,97247,12292,26069
2/4/17 19:30,122823,73316,17564,31944
2/4/17 19:45,126603,66611,28350,31639
2/4/17 20:00,118347,55593,21679,41075
2/4/17 20:15,123131,68089,19618,35424
2/4/17 20:30,131878,70170,30603,31107
2/4/17 20:45,103590,55995,17410,30184
2/4/17 21:00,109518,57445,15540,36535
2/4/17 21:15,111171,53454,17354,40365
2/4/17 21:30,116958,48130,17531,51297
2/4/17 21:45,106067,48998,16428,40638
2/4/17 22:00,126032,46650,19010,60372
2/4/17 22:15,142944,74036,18151,50757
2/4/17 22:30,138203,82055,23050,33100
2/4/17 22:45,122316,67790,19115,35408
2/4/17 23:00,103533,61527,9492,32516
2/4/17 23:15,101710,53344,9488,38874
2/4/17 23:30,90451,49977,9528,30947
2/4/17 23:45,94694,53733,10511,30450
3/4/17 0:00,82719,44877,9592,28251
3/4/17 0:15,98946,62007,9628,27311
3/4/17 0:30,95577,64026,9341,22209
3/4/17 0:45,84959,57832,9506,17620
3/4/17 1:00,79440,47657,10511,21270
3/4/17 1:15,81246,49000,10846,21400
3/4/17 1:30,89579,48106,9699,31772
3/4/17 1:45,79701,45579,9578,24543
3/4/17 2:00,79654,51371,9437,18846
3/4/17 2:15,84749,54926,11857,17966
3/4/17 2:30,96625,53868,23916,18841
3/4/17 2:45,86173,51285,13821,21067
3/4/17 3:00,84915,50794,9803,24317
3/4/17 3:15,81699,44059,9910,27731
3/4/17 3:30,110819,47025,41328,22465
3/4/17 3:45,119613,54867,45555,19190
3/4/17 4:00,120156,81750,19678,18730
3/4/17 4:15,144989,63133,20286,61570
3/4/17 4:30,175083,51636,31797,91649
3/4/17 4:45,193104,86996,38853,67256
3/4/17 5:00,236578,130042,27464,79073
3/4/17 5:15,182762,120073,28588,34099
3/4/17 5:30,136443,98375,20515,17553
3/4/17 5:45,170996,135607,11675,23711
3/4/17 6:00,177777,129904,17774,30099
3/4/17 6:15,168220,102620,43894,21705
3/4/17 6:30,232316,166496,48195,17624
3/4/17 6:45,209636,159473,32116,18045
3/4/17 7:00,257124,193837,38179,25108
3/4/17 7:15,264876,200248,41699,22930
3/4/17 7:30,208690,154346,24213,30132
3/4/17 7:45,177423,125222,19038,33164
3/4/17 8:00,151868,100732,22391,28742
3/4/17 8:15,108739,62797,13884,32058
3/4/17 8:30,147607,51236,51571,44802
3/4/17 8:45,222141,52178,129674,40288
3/4/17 9:00,184797,63575,75835,45386
3/4/17 9:15,524818,78382,163537,282900
3/4/17 9:30,627173,68073,154475,404625
3/4/17 9:45,330454,57047,33970,239437
3/4/17 10:00,328349,57462,60931,209956
3/4/17 10:15,323002,41936,87210,193854
3/4/17 10:30,260981,45140,23154,192686
3/4/17 10:45,253789,40803,25333,187652
3/4/17 11:00,239457,45192,21809,172456
3/4/17 11:15,230653,63294,14096,153262
3/4/17 11:30,284447,52410,20663,211373
3/4/17 11:45,319196,35691,35213,248289
3/4/17 12:00,329750,45959,41605,242186
3/4/17 12:15,405776,56297,83210,266267
3/4/17 12:30,551215,79260,169519,302438
3/4/17 12:45,528986,78694,100452,349841
3/4/17 13:00,459045,70895,81557,306595
3/4/17 13:15,491411,65414,81288,344710
3/4/17 13:30,244406,70349,31806,142250
3/4/17 13:45,179519,121111,24436,33969
3/4/17 14:00,189442,139112,15371,34957
3/4/17 14:15,181541,115140,19677,46722
3/4/17 14:30,169444,90133,23380,55929
3/4/17 14:45,228497,105154,71741,51601
3/4/17 15:00,258287,154028,54999,49260
3/4/17 15:15,178512,106944,17170,54398
3/4/17 15:30,164222,101616,15069,47537
3/4/17 15:45,241297,165995,27104,48196
3/4/17 16:00,249482,166927,34101,48456
3/4/17 16:15,217854,140917,18478,58458
3/4/17 16:30,178190,98637,20203,59350
3/4/17 16:45,182668,99713,22525,60429
3/4/17 17:00,241789,159956,25174,56657
3/4/17 17:15,270775,194411,27407,48956
3/4/17 17:30,248582,172003,37973,38608
3/4/17 17:45,251436,158463,50408,42567
3/4/17 18:00,256639,150733,50843,55063
3/4/17 18:15,190172,110108,20341,59723
3/4/17 18:30,120137,59125,14817,46194
3/4/17 18:45,94145,56141,10128,27876
3/4/17 19:00,84233,51792,9647,22798
3/4/17 19:15,93634,59171,9533,24931
3/4/17 19:30,120311,81847,9452,29013
3/4/17 19:45,121628,70397,11193,40036
3/4/17 20:00,105815,53834,15427,36555
3/4/17 20:15,87072,50540,10750,25782
3/4/17 20:30,95291,56240,16963,22088
3/4/17 20:45,127690,66150,32861,28678
3/4/17 21:00,122357,69227,19909,33220
3/4/17 21:15,101876,54146,14488,33243
3/4/17 21:30,89065,40498,14526,34040
3/4/17 21:45,80373,45476,9388,25510
3/4/17 22:00,76844,44743,8917,23185
3/4/17 22:15,70012,41483,9157,19371
3/4/17 22:30,65589,41669,9111,14808
3/4/17 22:45,66874,40525,9246,17103
3/4/17 23:00,73306,45003,9093,19212
3/4/17 23:15,79422,50838,9070,19514
3/4/17 23:30,78866,49281,9113,20475
3/4/17 23:45,78835,43765,9219,25851
4/4/17 0:00,105869,78001,10321,17547
4/4/17 0:15,112363,70232,19590,22542
4/4/17 0:30,99472,59639,21299,18537
4/4/17 0:45,82359,46283,12831,23246
4/4/17 1:00,90173,46700,14882,28591
4/4/17 1:15,84879,44794,10623,29461
4/4/17 1:30,79914,41010,9832,29072
4/4/17 1:45,76192,42157,11593,22441
4/4/17 2:00,76801,48811,10441,17550
4/4/17 2:15,80380,50355,10019,20006
4/4/17 2:30,82893,48197,12145,22552
4/4/17 2:45,85479,50861,10885,23732
4/4/17 3:00,82525,50912,11826,19788
4/4/17 3:15,81931,53665,11597,16669
4/4/17 3:30,78674,47461,12604,18608
4/4/17 3:45,75930,45014,13272,17645
4/4/17 4:00,86463,44160,10190,32116
4/4/17 4:15,94309,41278,15598,37433
4/4/17 4:30,152808,82188,36382,34237
4/4/17 4:45,192630,120045,35622,36963
4/4/17 5:00,192329,127273,18530,46526
4/4/17 5:15,182272,128658,20780,32836
4/4/17 5:30,163544,109708,35789,18046
4/4/17 5:45,169469,91991,51603,25877
4/4/17 6:00,177812,108461,40173,29179
4/4/17 6:15,203438,166303,15175,21961
4/4/17 6:30,200260,168747,12406,19108
4/4/17 6:45,191569,152257,18257,21055
4/4/17 7:00,219715,175729,23511,20475
4/4/17 7:15,199980,168142,13720,18119
4/4/17 7:30,202737,168866,17164,16710
4/4/17 7:45,217668,165202,26381,26085
4/4/17 8:00,222787,151392,22395,49002
4/4/17 8:15,184319,132651,17696,33975
4/4/17 8:30,155459,111061,20448,23951
4/4/17 8:45,145771,83982,26778,35012
4/4/17 9:00,146794,75483,30868,40445
4/4/17 9:15,347511,95824,73009,178679
4/4/17 9:30,578488,92591,116101,369797
4/4/17 9:45,445293,68554,72407,304334
4/4/17 10:00,511800,43951,98916,368933
4/4/17 10:15,477020,37736,143527,295755
4/4/17 10:30,351927,43133,94575,214219
4/4/17 10:45,256036,42689,18643,194705
4/4/17 11:00,266264,42148,17346,206768
4/4/17 11:15,310281,49753,43345,217184
4/4/17 11:30,372210,49366,95115,227725
4/4/17 11:45,299633,47461,40048,212124
4/4/17 12:00,380606,42704,108833,229070
4/4/17 12:15,427864,44638,156539,226688
4/4/17 12:30,274925,39490,54542,180896
4/4/17 12:45,215451,43547,30054,141853
4/4/17 13:00,355804,56300,92435,207068
4/4/17 13:15,390561,53651,90535,246375
4/4/17 13:30,162537,55411,43553,63573
4/4/17 13:45,129559,85034,24198,20327
4/4/17 14:00,177340,125530,35826,15986
4/4/17 14:15,193194,145986,31233,15975
4/4/17 14:30,200576,150800,28769,21006
4/4/17 14:45,206227,143617,17435,45174
4/4/17 15:00,210804,121534,14292,74978
4/4/17 15:15,138427,79043,19226,40158
4/4/17 15:30,152500,74554,43618,34331
4/4/17 15:45,189478,102897,43284,43297
4/4/17 16:00,199343,102323,48164,48857
4/4/17 16:15,245254,160118,45433,39704
4/4/17 16:30,227052,163642,39249,24161
4/4/17 16:45,244555,179377,39412,25765
4/4/17 17:00,282190,200794,46579,34818
4/4/17 17:15,246246,165475,44133,36637
4/4/17 17:30,181785,124931,20788,36069
4/4/17 17:45,229760,160404,24963,44389
4/4/17 18:00,239897,174898,38117,26882
4/4/17 18:15,228226,177480,30389,20359
4/4/17 18:30,230055,179595,19280,31182
4/4/17 18:45,189538,152513,11867,25154
4/4/17 19:00,133154,104046,10827,18279
4/4/17 19:15,95826,66748,12535,16541
4/4/17 19:30,96428,66847,9606,19975
4/4/17 19:45,86889,57534,9616,19739
4/4/17 20:00,80736,51199,13987,15550
4/4/17 20:15,97212,57765,21347,18098
4/4/17 20:30,97447,55145,17122,25182
4/4/17 20:45,87366,44427,10178,32761
4/4/17 21:00,92816,52458,9537,30823
4/4/17 21:15,99140,65245,9518,24377
4/4/17 21:30,99347,65758,13458,20132
4/4/17 21:45,98451,65354,16139,16959
4/4/17 22:00,94797,66759,10334,17705
4/4/17 22:15,96691,65708,9603,21384
4/4/17 22:30,90891,57932,9647,23314
4/4/17 22:45,94350,58455,10920,24976
4/4/17 23:00,88381,56719,9992,21670
4/4/17 23:15,73876,43894,12334,17647
4/4/17 23:30,76355,43153,13675,19526
4/4/17 23:45,92218,59128,12490,20599
5/4/17 0:00,71516,45411,10999,15105
5/4/17 0:15,73854,47941,9829,16083
5/4/17 0:30,75916,50058,9111,16746
5/4/17 0:45,80015,50743,9149,20122
5/4/17 1:00,84786,52798,9312,22678
5/4/17 1:15,84271,51029,9370,23869
5/4/17 1:30,94452,64913,9465,20073
5/4/17 1:45,85506,55652,9385,20469
5/4/17 2:00,74967,42591,11237,21140
5/4/17 2:15,76876,45838,11649,19390
5/4/17 2:30,81220,53546,10039,17635
5/4/17 2:45,82490,54309,9699,18485
5/4/17 3:00,86847,53188,11105,22556
5/4/17 3:15,92711,50185,16909,25618
5/4/17 3:30,92910,54057,14320,24531
5/4/17 3:45,91119,47003,13528,30584
5/4/17 4:00,106713,41996,14599,50116
5/4/17 4:15,142685,45042,19713,77931
5/4/17 4:30,171672,54501,31088,86084
5/4/17 4:45,191256,108951,40042,42265
5/4/17 5:00,185745,114066,29342,42334
5/4/17 5:15,209895,104747,29440,75710
5/4/17 5:30,238558,107263,36824,94470
5/4/17 5:45,221882,98816,60457,62608
5/4/17 6:00,232290,99435,82466,50388
5/4/17 6:15,264823,158898,77665,28260
5/4/17 6:30,225405,166861,37740,20803
5/4/17 6:45,213206,169144,24943,19120
5/4/17 7:00,234272,171852,45170,17251
5/4/17 7:15,266032,149855,94580,21596
5/4/17 7:30,230037,131290,76912,21836
5/4/17 7:45,189512,123528,45695,20289
5/4/17 8:00,171931,121414,30560,19958
5/4/17 8:15,260100,128831,61812,69457
5/4/17 8:30,415645,119943,86457,209246
5/4/17 8:45,348960,83568,60737,204656
5/4/17 9:00,277262,65285,39845,172132
5/4/17 9:15,222685,75124,32965,114596
5/4/17 9:30,233374,63719,29334,140322
5/4/17 9:45,237474,68253,23366,145854
5/4/17 10:00,237937,76043,16512,145382
5/4/17 10:15,222484,68397,28066,126022
5/4/17 10:30,255987,65727,42581,147679
5/4/17 10:45,302988,67540,47873,187577
5/4/17 11:00,266835,54211,14562,198057
5/4/17 11:15,248209,41935,12712,193563
5/4/17 11:30,245439,44761,11014,189663
5/4/17 11:45,294934,55579,17031,222323
5/4/17 12:00,269353,51709,33521,184124
5/4/17 12:15,230812,45793,30313,154710
5/4/17 12:30,251013,53898,41079,156034
5/4/17 12:45,305275,92194,39113,173967
5/4/17 13:00,353258,133101,42389,177771
5/4/17 13:15,347944,135748,51950,160246
5/4/17 13:30,334911,106583,65946,162384
5/4/17 13:45,332309,82814,60957,188538
5/4/17 14:00,332028,67969,69577,194483
5/4/17 14:15,369385,74762,52578,242043
5/4/17 14:30,405610,73033,51807,280772
5/4/17 14:45,412269,83257,68977,260033
5/4/17 15:00,485406,87742,96569,301094
5/4/17 15:15,337007,75101,64193,197712
5/4/17 15:30,148631,61117,29107,58409
5/4/17 15:45,122978,60884,16306,45788
5/4/17 16:00,158294,74779,46763,36754
5/4/17 16:15,169325,98244,47787,23294
5/4/17 16:30,214799,152548,35397,26856
5/4/17 16:45,205063,143455,26743,34866
5/4/17 17:00,180932,127760,24039,29133
5/4/17 17:15,244471,165599,35929,42941
5/4/17 17:30,237897,167888,23583,46426
5/4/17 17:45,202680,145033,19515,38133
5/4/17 18:00,181639,123823,22923,34893
5/4/17 18:15,197066,128669,30066,38331
5/4/17 18:30,240086,166954,27143,45990
5/4/17 18:45,231867,171356,24032,36480
5/4/17 19:00,193024,157247,12095,23684
5/4/17 19:15,145526,111211,9922,24395
5/4/17 19:30,151404,102482,17987,30935
5/4/17 19:45,140687,83222,15937,41526
5/4/17 20:00,90046,45451,11821,32776
5/4/17 20:15,87224,45609,9806,31808
5/4/17 20:30,82724,48357,10686,23682
5/4/17 20:45,79569,47665,13441,18464
5/4/17 21:00,84603,50096,10379,24129
5/4/17 21:15,92282,58782,9328,24173
5/4/17 21:30,85027,57736,9422,17870
5/4/17 21:45,91810,59890,9669,22252
5/4/17 22:00,89231,57715,10400,21116
5/4/17 22:15,88818,56398,10701,21718
5/4/17 22:30,105306,50728,17335,37244
5/4/17 22:45,116406,51317,19327,45763
5/4/17 23:00,102360,49134,13734,39492
5/4/17 23:15,97783,54953,10564,32265
5/4/17 23:30,94007,57355,10072,26580
5/4/17 23:45,76428,47005,10874,18549
6/4/17 0:00,75069,45142,11752,18176
6/4/17 0:15,81658,48320,12709,20629
6/4/17 0:30,80925,52239,9450,19237
6/4/17 0:45,89488,55122,13256,21112
6/4/17 1:00,92471,54596,14707,23167
6/4/17 1:15,72857,42002,11536,19318
6/4/17 1:30,80871,45042,13994,21835
6/4/17 1:45,90562,52647,10519,27397
6/4/17 2:00,78710,47711,9580,21420
6/4/17 2:15,70484,39908,10331,20246
