LAT,LON,DEP,MAG,EPI-DIS,HYP-DIS,CORD-N,CORD-E,PGA,datetime
43.05,13.058,5.5,1.5,3.9638,7.258,3.907,0.669,0.000239,06-11-2016 22:23
42.758,13.074,10.6,2.0,28.5776,30.6866,-28.551,1.23,3.3e-05,06-11-2016 22:24
42.576,12.989,7.5,2.3,48.9947,49.6565,-48.6,-6.207,1.7e-05,06-11-2016 22:25
42.876,13.15,10.8,1.7,17.4009,20.7917,-15.586,7.737,4.9e-05,06-11-2016 22:32
42.931,13.133,5.1,1.9,11.4586,12.7891,-9.447,6.484,0.000235,06-11-2016 22:33
42.873,13.006,8.8,1.4,16.1618,18.6866,-15.651,-4.032,3.2e-05,06-11-2016 22:37
42.884,13.208,8.2,2.3,19.3683,21.2655,-14.8,12.494,0.000176,06-11-2016 22:38
42.731,13.173,9.4,2.4,33.0552,34.5289,-31.73,9.267,6.1e-05,06-11-2016 22:39
42.767,13.145,13.0,1.3,28.5685,31.6319,-27.682,7.062,5e-06,06-11-2016 22:40
42.907,13.325,25.2,1.6,25.3616,36.1638,-12.443,22.1,8e-06,06-11-2016 22:45
42.965,13.131,10.0,2.2,8.5527,13.6046,-5.668,6.405,0.00039,06-11-2016 22:47
42.814,12.774,9.8,1.1,31.754,33.4075,-21.728,-23.156,3e-06,06-11-2016 22:48
42.792,13.189,5.6,2.1,27.1874,27.8809,-24.984,10.722,5.5e-05,06-11-2016 22:48
42.693,13.184,13.8,1.9,37.3538,40.0262,-35.969,10.077,1.2e-05,06-11-2016 22:50
42.846,13.236,14.5,1.6,24.0719,28.4053,-19.068,14.692,1.6e-05,06-11-2016 22:51
42.871,13.124,7.3,2.0,17.0411,18.7749,-16.094,5.601,0.000125,06-11-2016 22:53
42.903,13.258,19.7,2.2,20.9635,29.1675,-12.776,16.621,6.2e-05,06-11-2016 22:54
42.707,13.143,12.9,2.1,34.9988,37.505,-34.341,6.752,2.4e-05,06-11-2016 22:54
42.879,13.186,12.6,1.6,18.6755,22.858,-15.317,10.685,3e-05,06-11-2016 22:55
42.834,12.982,13.2,0.7,20.8465,24.9893,-19.935,-6.097,2e-06,06-11-2016 22:57
42.816,13.132,9.0,2.0,23.0441,24.9561,-22.217,6.119,6e-05,06-11-2016 23:00
43.062,13.069,9.9,2.1,5.4575,11.8159,5.219,1.596,0.000414,06-11-2016 23:00
43.0,13.072,10.9,2.2,2.3719,11.7225,-1.672,1.682,0.000514,06-11-2016 23:02
42.732,13.184,8.7,2.2,33.2324,34.5038,-31.638,10.17,3.8e-05,06-11-2016 23:07
42.823,13.05,7.8,1.6,21.2951,22.8846,-21.288,-0.567,3e-05,06-11-2016 23:08
42.711,13.25,9.5,2.0,37.4534,38.7861,-34.084,15.525,1.7e-05,06-11-2016 23:13
42.8,13.189,10.0,2.0,26.3811,28.4235,-24.095,10.741,4.2e-05,06-11-2016 23:15
42.776,13.042,10.4,1.5,26.5258,28.7085,-26.492,-1.342,1.2e-05,06-11-2016 23:18
42.401,13.376,5.7,1.5,73.1844,73.4533,-68.715,25.184,1e-06,06-11-2016 23:19
43.034,13.081,4.2,1.5,3.2581,5.7848,2.087,2.502,0.000297,06-11-2016 23:20
42.927,13.206,8.7,2.4,15.9682,18.4689,-10.021,12.432,0.000305,06-11-2016 23:21
42.663,13.211,12.5,2.4,41.201,43.2274,-39.348,12.218,3.2e-05,06-11-2016 23:22
42.84,13.12,12.6,2.7,20.2095,24.1275,-19.53,5.198,0.0003,06-11-2016 23:23
42.769,13.19,11.0,2.1,29.5631,31.7502,-27.54,10.749,3.8e-05,06-11-2016 23:25
42.815,13.078,8.2,1.5,22.2936,23.9602,-22.229,1.702,2e-05,06-11-2016 23:27
42.971,13.126,9.6,1.2,7.8147,12.8336,-4.992,6.012,4.8e-05,06-11-2016 23:28
42.834,13.084,12.3,2.3,20.254,24.0025,-20.13,2.24,0.00013,06-11-2016 23:30
42.952,13.037,9.6,0.6,7.0568,12.3867,-6.937,-1.296,1.2e-05,06-11-2016 23:33
42.539,13.241,9.8,2.0,55.0823,56.0518,-53.169,14.391,6e-06,06-11-2016 23:34
42.708,13.24,10.9,1.8,37.4091,39.131,-34.4,14.699,1e-05,06-11-2016 23:35
42.753,13.259,13.0,1.6,33.6753,36.3104,-29.435,16.358,8e-06,06-11-2016 23:41
42.757,13.093,11.4,1.8,28.832,31.2219,-28.697,2.783,2e-05,06-11-2016 23:43
42.733,13.208,13.9,1.5,33.8217,36.791,-31.569,12.137,6e-06,06-11-2016 23:44
42.821,13.202,6.9,1.4,24.8022,25.9056,-21.786,11.854,1.3e-05,06-11-2016 23:47
42.733,13.2,12.9,1.7,33.5791,36.1838,-31.555,11.482,1e-05,06-11-2016 23:48
42.898,13.178,5.8,1.5,16.6011,17.7849,-13.193,10.077,4.6e-05,06-11-2016 23:49
42.932,13.216,8.3,2.2,16.3022,18.5638,-9.483,13.26,0.000198,06-11-2016 23:50
42.934,13.218,8.3,2.1,16.3139,18.5741,-9.265,13.428,0.000159,06-11-2016 23:51
42.736,13.188,10.0,1.7,32.9225,34.5807,-31.201,10.507,1.1e-05,06-11-2016 23:53
42.892,13.207,8.1,1.8,18.6551,20.5756,-13.91,12.431,6.3e-05,06-11-2016 23:57
42.948,13.176,2.7,1.8,12.6096,13.0293,-7.636,10.034,0.000183,06-11-2016 23:57
42.936,13.207,7.4,2.2,15.4451,17.3848,-9.024,12.535,0.000231,06-11-2016 23:58
42.889,13.197,10.7,1.3,18.3601,21.5484,-14.226,11.607,1.7e-05,07-11-2016 00:00
42.868,13.179,8.0,1.4,19.3612,21.1771,-16.526,10.087,2.3e-05,07-11-2016 00:02
42.819,13.129,11.3,1.5,22.6549,25.5808,-21.878,5.881,1.7e-05,07-11-2016 00:03
42.954,13.146,10.3,1.5,10.2773,14.9665,-6.917,7.601,6.9e-05,07-11-2016 00:04
42.93,13.012,10.7,1.4,9.9297,15.0279,-9.332,-3.393,5.4e-05,07-11-2016 00:05
42.891,13.159,8.3,1.6,16.3286,18.587,-13.936,8.509,5.2e-05,07-11-2016 00:06
43.019,13.102,4.9,1.5,4.1927,6.8999,0.382,4.175,0.000252,07-11-2016 00:07
42.803,13.093,10.8,1.9,23.7664,26.3504,-23.589,2.898,4.1e-05,07-11-2016 00:08
42.765,13.219,11.2,1.8,30.9494,33.1155,-28.034,13.113,1.6e-05,07-11-2016 00:09
42.739,13.261,13.6,2.3,35.107,37.8626,-30.993,16.49,3.7e-05,07-11-2016 00:12
42.997,13.058,10.2,1.8,2.0497,10.9731,-1.979,0.533,0.000252,07-11-2016 00:13
43.033,13.075,10.3,2.8,2.8268,11.2412,1.987,2.011,0.001732,07-11-2016 00:16
42.893,13.211,6.5,3.1,18.7993,20.0883,-13.806,12.76,0.001007,07-11-2016 00:18
42.95,13.115,10.6,1.8,8.8875,14.2822,-7.305,5.063,0.000151,07-11-2016 00:21
42.773,13.064,10.6,1.6,26.8703,29.1034,-26.867,0.45,1.5e-05,07-11-2016 00:22
42.915,13.173,13.5,2.0,14.8957,20.497,-11.296,9.71,0.0001,07-11-2016 00:24
42.78,13.056,10.2,1.8,26.0748,28.2153,-26.074,-0.187,2.6e-05,07-11-2016 00:25
42.912,13.106,13.5,1.8,12.2621,18.671,-11.508,4.233,8.1e-05,07-11-2016 00:26
42.87,13.105,9.8,2.3,16.6693,19.6369,-16.171,4.047,0.000214,07-11-2016 00:27
42.803,13.18,9.9,1.8,25.7709,27.8203,-23.746,10.012,2.7e-05,07-11-2016 00:28
42.809,12.771,9.0,1.8,32.3198,33.7098,-22.277,-23.416,1.6e-05,07-11-2016 00:33
42.857,13.029,10.0,2.2,17.6091,20.5431,-17.472,-2.195,0.000155,07-11-2016 00:36
42.948,13.048,0.5,1.0,7.4132,7.4915,-7.402,-0.408,7.5e-05,07-11-2016 00:38
43.04,13.102,3.7,1.8,5.0243,6.6001,2.714,4.228,0.000494,07-11-2016 00:40
42.816,13.086,0.3,1.7,22.2577,22.2751,-22.132,2.358,4e-05,07-11-2016 00:48
42.79,13.148,14.7,1.9,26.1896,30.3212,-25.133,7.364,2.7e-05,07-11-2016 00:50
43.005,13.052,10.6,1.3,1.0813,11.2322,-1.079,0.065,8e-05,07-11-2016 00:54
42.794,13.149,12.0,1.6,25.7917,28.6961,-24.691,7.456,1.5e-05,07-11-2016 00:55
42.824,13.165,10.8,2.1,23.1412,25.788,-21.388,8.837,6.9e-05,07-11-2016 01:01
42.897,13.049,10.8,1.5,13.0757,17.3343,-13.068,-0.458,4.9e-05,07-11-2016 01:03
43.068,13.063,11.1,1.7,6.0025,13.1321,5.897,1.123,0.000144,07-11-2016 01:04
42.9,13.186,7.8,2.6,16.8478,18.8168,-12.985,10.735,0.00044,07-11-2016 01:07
43.046,13.069,9.0,1.7,3.777,10.2977,3.442,1.555,0.000226,07-11-2016 01:11
42.777,13.194,14.0,1.8,28.8752,32.3473,-26.658,11.095,1.8e-05,07-11-2016 01:12
42.853,13.135,14.8,2.2,19.2292,24.6233,-18.113,6.456,9.7e-05,07-11-2016 01:15
42.897,13.132,11.0,1.9,14.6538,18.677,-13.221,6.319,0.000101,07-11-2016 01:16
42.804,13.183,10.4,2.9,25.7711,28.0126,-23.641,10.26,0.000314,07-11-2016 01:18
42.956,13.142,10.8,2.0,9.8853,15.074,-6.687,7.28,0.000207,07-11-2016 01:19
42.854,13.236,8.9,1.9,23.3861,25.2345,-18.18,14.71,4.6e-05,07-11-2016 01:20
42.817,12.771,10.2,2.1,31.6966,33.4796,-21.388,-23.393,3.3e-05,07-11-2016 01:21
42.769,13.057,10.3,1.2,27.2979,29.3862,-27.298,-0.133,5e-06,07-11-2016 01:23
42.898,13.183,8.1,2.8,16.859,18.9623,-13.202,10.485,0.000644,07-11-2016 01:25
42.839,13.119,12.2,2.0,20.2937,23.9825,-19.639,5.113,6.6e-05,07-11-2016 01:27
42.883,13.083,10.6,1.7,14.8625,18.598,-14.686,2.282,6.5e-05,07-11-2016 01:29
42.932,13.04,10.8,1.8,9.2297,14.6524,-9.164,-1.103,0.000143,07-11-2016 01:30
42.924,13.122,9.7,1.6,11.6256,15.5188,-10.205,5.569,8e-05,07-11-2016 01:33
42.69,13.172,12.0,1.7,37.4015,39.4605,-36.281,9.086,8e-06,07-11-2016 01:35
42.833,13.231,13.9,1.4,24.9708,28.8654,-20.504,14.253,9e-06,07-11-2016 01:38
42.891,13.159,7.0,1.9,16.3286,18.0022,-13.936,8.509,0.000111,07-11-2016 01:44
42.694,13.234,12.2,1.6,38.6388,40.6975,-35.945,14.175,5e-06,07-11-2016 01:44
42.912,13.215,13.0,1.8,17.5893,22.2216,-11.703,13.131,5.1e-05,07-11-2016 01:46
43.063,13.113,9.8,1.4,7.3752,12.7334,5.248,5.182,7.8e-05,07-11-2016 01:51
42.758,13.198,13.1,2.4,30.943,33.8321,-28.775,11.378,6.5e-05,07-11-2016 01:53
42.75,13.17,9.8,2.2,30.9713,32.6644,-29.614,9.067,4.5e-05,07-11-2016 01:54
42.933,13.207,7.5,2.0,15.6364,17.6006,-9.357,12.528,0.000146,07-11-2016 02:00
42.794,13.148,10.3,2.0,25.7664,27.9693,-24.689,7.374,4.4e-05,07-11-2016 02:01
43.031,13.203,3.6,2.0,12.5285,13.2074,1.534,12.434,0.000273,07-11-2016 02:04
42.77,13.204,11.9,1.8,29.9201,32.4186,-27.453,11.897,1.8e-05,07-11-2016 02:06
42.673,13.222,14.5,1.4,40.4509,43.1704,-38.256,13.143,3e-06,07-11-2016 02:09
42.75,13.146,13.4,1.9,30.4125,33.4718,-29.571,7.103,2e-05,07-11-2016 02:09
42.942,13.165,9.3,1.9,12.3219,15.7938,-8.283,9.122,0.00015,07-11-2016 02:12
42.799,13.222,13.2,1.7,27.7363,30.9708,-24.264,13.438,1.6e-05,07-11-2016 02:15
42.696,13.19,8.5,1.3,37.182,38.2747,-35.646,10.575,3e-06,07-11-2016 02:19
42.94,13.044,10.0,1.6,8.3172,13.4578,-8.283,-0.755,0.00011,07-11-2016 02:20
42.547,13.417,15.9,1.5,59.9676,62.1909,-52.566,28.861,1e-06,07-11-2016 02:22
42.758,13.187,13.1,1.7,30.6053,33.5235,-28.756,10.477,1.2e-05,07-11-2016 02:25
42.899,13.187,7.5,2.9,16.9852,18.8091,-13.098,10.814,0.000795,07-11-2016 02:29
42.901,13.154,9.8,1.9,15.1752,18.3856,-12.817,8.125,0.000105,07-11-2016 02:33
42.733,13.296,14.9,2.2,37.1501,40.2463,-31.718,19.341,2.5e-05,07-11-2016 02:37
42.94,13.201,8.7,2.4,14.7901,17.4604,-8.569,12.055,0.000347,07-11-2016 02:40
42.726,13.216,11.7,2.0,34.7908,36.8944,-32.36,12.776,2e-05,07-11-2016 02:41
42.691,13.172,10.9,2.4,37.2944,39.0213,-36.17,9.089,4.3e-05,07-11-2016 02:42
42.745,13.236,13.7,1.6,33.5585,36.4704,-30.285,14.457,7e-06,07-11-2016 02:44
42.654,13.23,11.4,1.8,42.6582,44.3085,-40.38,13.754,7e-06,07-11-2016 02:46
42.763,13.151,12.8,2.1,29.1305,32.0563,-28.137,7.544,3.7e-05,07-11-2016 02:48
42.747,13.181,10.8,2.4,31.5789,33.5668,-29.967,9.96,6.6e-05,07-11-2016 02:49
42.79,13.055,10.9,2.1,24.9629,27.4761,-24.962,-0.243,5.8e-05,07-11-2016 02:52
42.895,13.159,7.9,2.0,15.9563,18.0697,-13.492,8.519,0.000137,07-11-2016 02:53
43.012,12.891,9.6,2.1,13.0388,16.5421,0.015,-13.039,0.000209,07-11-2016 02:54
42.834,13.206,5.1,2.1,23.7323,24.4026,-20.349,12.212,8e-05,07-11-2016 03:00
42.898,13.187,8.2,2.0,17.0695,19.1952,-13.209,10.812,0.000118,07-11-2016 03:01
42.939,13.042,10.1,2.1,8.4405,13.6126,-8.39,-0.921,0.000316,07-11-2016 03:02
42.809,13.207,9.4,1.8,26.1641,28.0028,-23.127,12.235,2.7e-05,07-11-2016 03:03
43.032,13.06,10.5,1.8,2.06,11.2699,1.904,0.786,0.00024,07-11-2016 03:04
42.688,13.264,11.7,2.2,40.2529,42.0843,-36.662,16.619,2.2e-05,07-11-2016 03:07
42.685,13.132,11.1,1.8,37.2188,39.0085,-36.765,5.797,1e-05,07-11-2016 03:07
42.739,13.191,10.2,1.5,32.6942,34.4255,-30.873,10.76,7e-06,07-11-2016 03:10
42.945,13.211,7.6,3.1,15.1809,17.2445,-8.031,12.883,0.001385,07-11-2016 03:13
42.95,13.202,8.4,2.7,14.2662,16.8572,-7.46,12.16,0.000683,07-11-2016 03:14
42.564,13.285,10.9,2.2,53.6014,54.8169,-50.467,18.06,1e-05,07-11-2016 03:17
42.702,13.231,10.1,2.2,37.7244,39.2071,-35.051,13.948,2.7e-05,07-11-2016 03:21
42.856,13.107,8.3,1.8,18.214,20.2634,-17.729,4.175,6.6e-05,07-11-2016 03:22
43.033,13.055,10.5,2.1,2.0602,11.2699,2.025,0.381,0.000449,07-11-2016 03:26
43.026,13.047,10.2,2.1,1.2949,10.8575,1.262,-0.289,0.000478,07-11-2016 03:27
42.808,13.182,10.8,1.7,25.3335,27.7721,-23.195,10.188,2.2e-05,07-11-2016 03:29
42.855,13.137,7.7,2.0,19.0813,20.8004,-17.895,6.624,9.7e-05,07-11-2016 03:31
42.86,13.134,7.6,2.1,18.4747,20.2046,-17.334,6.391,0.00013,07-11-2016 03:31
42.766,13.072,9.8,2.0,27.6803,29.5625,-27.659,1.087,3.7e-05,07-11-2016 03:32
42.932,13.208,8.2,1.9,15.7674,18.0471,-9.47,12.607,0.00011,07-11-2016 03:33
42.83,13.137,10.2,1.9,21.6878,24.2191,-20.671,6.562,5.1e-05,07-11-2016 03:35
43.034,13.053,8.9,1.5,2.1508,9.7209,2.139,0.221,0.000161,07-11-2016 03:39
43.033,13.062,9.2,1.6,2.2251,10.0299,2.011,0.952,0.00019,07-11-2016 03:40
42.755,13.072,10.6,1.4,28.8999,30.987,-28.88,1.059,7e-06,07-11-2016 03:42
42.796,13.126,14.2,1.6,25.056,29.0904,-24.427,5.579,1.5e-05,07-11-2016 03:45
42.838,13.193,13.5,1.6,22.7998,26.7969,-19.882,11.159,1.9e-05,07-11-2016 03:47
42.805,13.132,10.3,1.9,24.2172,26.5489,-23.438,6.092,4e-05,07-11-2016 03:49
42.728,13.197,10.9,2.0,34.0107,35.8959,-32.105,11.225,2.1e-05,07-11-2016 03:51
42.929,13.205,7.8,2.8,15.7683,17.8568,-9.797,12.355,0.000733,07-11-2016 03:53
42.816,12.772,8.9,1.9,31.7152,33.1017,-21.501,-23.314,2.1e-05,07-11-2016 03:54
42.858,13.132,8.0,2.9,18.6229,20.5044,-17.553,6.223,0.000657,07-11-2016 03:54
42.855,13.138,8.1,2.0,19.1115,20.9903,-17.897,6.706,9.4e-05,07-11-2016 03:57
43.166,13.448,21.3,2.4,36.4366,42.5013,16.128,32.673,3.4e-05,07-11-2016 03:58
42.723,13.074,14.0,2.1,32.4579,35.5822,-32.438,1.141,2.8e-05,07-11-2016 03:58
42.867,13.151,9.9,1.6,18.3285,21.1131,-16.587,7.797,3.7e-05,07-11-2016 03:59
42.994,13.217,3.2,0.7,13.7359,14.2465,-2.6,13.488,1.1e-05,07-11-2016 04:01
42.814,12.773,10.6,2.4,31.8122,33.7195,-21.726,-23.238,6.5e-05,07-11-2016 04:01
42.868,13.155,11.5,2.4,18.3777,21.9924,-16.483,8.126,0.000201,07-11-2016 04:02
43.023,13.119,2.3,2.0,5.627,6.3212,0.795,5.571,0.000768,07-11-2016 04:03
42.815,12.771,9.1,1.8,31.8513,33.2897,-21.61,-23.399,1.6e-05,07-11-2016 04:04
43.027,13.01,8.4,1.8,3.6029,9.6758,1.444,-3.301,0.000309,07-11-2016 04:06
42.745,13.206,9.9,1.9,32.5279,34.1745,-30.233,12.002,1.9e-05,07-11-2016 04:08
42.999,13.143,9.3,1.7,7.7085,12.5314,-1.914,7.467,0.000159,07-11-2016 04:08
42.886,13.159,8.9,1.8,16.7988,19.2891,-14.492,8.497,7.4e-05,07-11-2016 04:10
42.743,13.075,11.6,2.1,30.2456,32.6059,-30.219,1.274,3.6e-05,07-11-2016 04:11
42.869,13.147,9.2,0.8,17.9851,20.4722,-16.358,7.475,5e-06,07-11-2016 04:13
42.921,13.204,8.9,2.2,16.2581,18.8201,-10.684,12.255,0.000192,07-11-2016 04:15
42.991,13.097,8.9,1.6,4.589,10.5323,-2.718,3.697,0.000175,07-11-2016 04:17
43.039,13.044,10.0,2.0,2.7574,10.9334,2.712,-0.499,0.000385,07-11-2016 04:19
42.796,13.09,10.0,1.9,24.5029,26.6895,-24.361,2.635,3.9e-05,07-11-2016 04:20
42.815,12.767,9.6,2.1,32.0864,33.6626,-21.602,-23.726,3.3e-05,07-11-2016 04:21
42.9,13.183,7.1,2.6,16.6887,18.371,-12.979,10.49,0.000465,07-11-2016 04:22
43.067,13.091,5.6,1.8,6.6656,9.0897,5.733,3.4,0.000339,07-11-2016 04:23
42.891,13.041,10.2,1.5,13.765,17.4838,-13.719,-1.127,4.8e-05,07-11-2016 04:26
42.751,13.033,9.4,1.9,29.3294,30.9809,-29.251,-2.143,2.6e-05,07-11-2016 04:31
42.863,13.029,10.3,2.1,16.9462,20.1382,-16.805,-2.18,0.000131,07-11-2016 04:32
42.654,13.235,13.4,2.2,42.8002,45.0255,-40.389,14.164,1.8e-05,07-11-2016 04:38
42.835,13.21,8.4,2.3,23.8149,25.4517,-20.245,12.541,0.000111,07-11-2016 04:42
42.717,13.14,10.6,2.0,33.8611,35.6591,-33.225,6.531,2.2e-05,07-11-2016 04:45
43.029,13.009,8.7,2.1,3.7666,10.0153,1.668,-3.377,0.000544,07-11-2016 04:47
42.708,13.142,11.3,2.7,34.8728,36.8408,-34.228,6.673,0.000101,07-11-2016 04:52
42.566,13.281,10.9,2.1,53.2774,54.5002,-50.238,17.736,8e-06,07-11-2016 04:55
42.705,13.149,10.4,2.3,35.3238,36.991,-34.574,7.239,4e-05,07-11-2016 04:59
43.057,13.075,9.8,2.4,5.0928,11.5621,4.652,2.072,0.000781,07-11-2016 05:00
42.703,13.24,9.7,2.2,37.9159,39.2847,-34.956,14.687,2.6e-05,07-11-2016 05:06
42.821,13.107,9.9,2.5,21.999,24.3677,-21.616,4.088,0.000193,07-11-2016 05:09
42.962,13.067,12.2,2.0,5.9997,14.1182,-5.883,1.177,0.000238,07-11-2016 05:14
42.701,13.254,12.3,2.3,38.5969,40.6892,-35.202,15.829,3e-05,07-11-2016 05:16
42.868,13.068,11.1,2.3,16.3558,20.0981,-16.324,1.019,0.000203,07-11-2016 05:18
42.745,13.17,10.9,1.9,31.4992,33.5259,-30.17,9.055,2e-05,07-11-2016 05:19
42.936,13.214,8.6,2.7,15.919,18.3763,-9.036,13.106,0.000567,07-11-2016 05:21
42.795,13.106,10.4,2.7,24.8164,27.1369,-24.501,3.941,0.000224,07-11-2016 05:22
43.059,13.069,9.3,2.0,5.1374,11.1359,4.886,1.588,0.000373,07-11-2016 05:24
42.709,13.224,5.4,1.4,36.7857,37.2686,-34.262,13.391,4e-06,07-11-2016 05:25
42.863,13.118,11.0,1.9,17.719,21.1674,-16.972,5.091,7.4e-05,07-11-2016 05:31
42.998,13.128,2.5,1.8,6.5538,7.2415,-1.998,6.242,0.00045,07-11-2016 05:32
42.7,13.258,12.0,1.9,38.8385,40.8251,-35.319,16.155,1.1e-05,07-11-2016 05:34
42.809,13.093,10.3,2.2,23.1071,25.5404,-22.923,2.913,8.8e-05,07-11-2016 05:34
42.714,13.15,15.0,2.3,34.37,37.7363,-33.577,7.342,3.8e-05,07-11-2016 05:35
42.853,13.095,13.3,1.9,18.3194,22.9838,-18.04,3.187,5.9e-05,07-11-2016 05:40
42.865,13.196,9.9,1.8,20.4149,22.9477,-16.889,11.468,4.7e-05,07-11-2016 05:41
42.7,13.362,15.9,1.8,43.2239,46.259,-35.49,24.673,6e-06,07-11-2016 05:43
42.785,13.059,11.5,1.8,25.5246,28.2388,-25.525,0.072,2.6e-05,07-11-2016 05:44
42.871,13.188,7.7,2.1,19.4935,21.1791,-16.209,10.829,0.000115,07-11-2016 05:47
42.901,13.072,11.1,2.4,12.7472,17.2891,-12.667,1.43,0.000355,07-11-2016 05:49
43.031,13.011,7.6,1.8,3.7223,8.9871,1.886,-3.209,0.000344,07-11-2016 05:49
42.999,13.048,9.6,1.6,1.76,10.331,-1.738,-0.277,0.000181,07-11-2016 05:50
42.979,13.133,11.8,1.1,7.7809,14.6222,-4.117,6.603,2.8e-05,07-11-2016 05:52
42.94,13.22,9.4,2.3,16.0964,18.9392,-8.602,13.605,0.000234,07-11-2016 05:52
42.81,13.13,11.1,1.7,23.6382,26.3664,-22.879,5.941,2.5e-05,07-11-2016 05:53
42.744,13.209,11.4,2.0,32.7262,34.8501,-30.349,12.245,2.3e-05,07-11-2016 06:01
42.545,13.242,10.3,2.5,54.4665,55.5426,-52.505,14.486,2e-05,07-11-2016 06:02
42.735,12.998,12.8,2.6,31.3696,34.1039,-30.96,-5.05,9.9e-05,07-11-2016 06:03
42.947,13.205,7.5,2.2,14.6466,16.7275,-7.798,12.398,0.000252,07-11-2016 06:05
42.821,13.067,9.2,1.8,21.5572,23.6719,-21.542,0.818,4.3e-05,07-11-2016 06:08
42.812,12.763,9.4,2.5,32.5533,34.0487,-21.926,-24.062,8e-05,07-11-2016 06:09
43.027,13.124,6.8,1.1,6.113,9.5829,1.23,5.988,6.7e-05,07-11-2016 06:11
42.911,13.229,10.3,2.0,18.5423,21.4987,-11.838,14.272,8.9e-05,07-11-2016 06:11
42.932,13.201,10.1,1.9,15.307,18.6645,-9.457,12.036,0.000101,07-11-2016 06:14
42.68,13.134,14.6,1.7,37.7945,40.7291,-37.323,5.949,7e-06,07-11-2016 06:16
42.906,13.182,8.6,1.6,16.131,18.5602,-12.311,10.423,5.2e-05,07-11-2016 06:18
42.992,13.052,3.8,1.8,2.5233,5.0548,-2.523,0.031,0.000609,07-11-2016 06:19
43.013,13.135,9.0,1.8,6.8583,11.7819,-0.344,6.85,0.000222,07-11-2016 06:25
42.723,13.214,9.7,1.7,35.0358,36.5128,-32.69,12.605,1e-05,07-11-2016 06:29
42.889,13.129,9.8,2.0,15.3488,18.5292,-14.104,6.054,0.000129,07-11-2016 06:32
42.874,13.08,9.1,1.5,15.809,18.5372,-15.68,2.015,4.1e-05,07-11-2016 06:33
42.811,12.792,10.2,1.8,30.9677,32.7903,-22.1,-21.693,1.7e-05,07-11-2016 06:34
42.934,13.202,7.7,2.6,15.2404,17.3444,-9.237,12.122,0.000528,07-11-2016 06:37
42.604,13.161,13.4,1.9,46.5011,48.5571,-45.812,7.978,7e-06,07-11-2016 06:38
42.825,13.191,12.4,2.1,23.9764,27.2644,-21.323,10.964,5.9e-05,07-11-2016 06:43
42.81,13.134,9.2,2.7,23.7295,25.6659,-22.887,6.268,0.000258,07-11-2016 06:46
42.816,12.779,9.3,2.0,31.3072,32.8292,-21.517,-22.742,2.8e-05,07-11-2016 06:50
42.948,13.205,7.3,1.6,14.5898,16.5818,-7.687,12.4,6.8e-05,07-11-2016 06:51
42.726,13.234,11.5,1.6,35.3869,37.392,-32.391,14.249,7e-06,07-11-2016 06:53
42.949,13.211,9.2,1.3,14.9588,17.8722,-7.587,12.892,2.8e-05,07-11-2016 06:59
42.746,13.183,10.1,2.0,31.7387,33.4874,-30.082,10.121,2.6e-05,07-11-2016 07:01
42.875,13.191,8.4,3.2,19.2753,21.2645,-15.77,11.084,0.001073,07-11-2016 07:05
42.924,13.22,8.5,1.5,17.0821,19.3454,-10.379,13.568,3.7e-05,07-11-2016 07:08
42.856,13.187,7.2,1.4,20.8369,22.242,-17.873,10.712,2e-05,07-11-2016 07:09
42.786,13.054,10.5,1.5,25.4062,27.7172,-25.404,-0.335,1.3e-05,07-11-2016 07:10
42.777,12.971,10.5,1.6,27.1996,29.3697,-26.243,-7.148,1.4e-05,07-11-2016 07:11
42.823,13.175,10.0,2.0,23.582,25.8466,-21.516,9.652,5.4e-05,07-11-2016 07:11
42.994,13.111,8.3,1.5,5.4127,10.3996,-2.411,4.846,0.000144,07-11-2016 07:12
42.786,13.27,15.1,1.6,31.073,34.8051,-25.789,17.334,9e-06,07-11-2016 07:14
42.843,13.254,13.7,2.3,25.271,29.0266,-19.432,16.156,7.8e-05,07-11-2016 07:18
42.849,13.08,10.3,2.5,18.5593,21.5133,-18.456,1.951,0.000262,07-11-2016 07:21
42.728,13.193,9.9,1.9,33.8974,35.4805,-32.098,10.897,1.7e-05,07-11-2016 07:23
42.889,13.034,11.2,1.9,14.0314,18.3207,-13.928,-1.704,0.000106,07-11-2016 07:24
42.843,13.046,9.7,1.4,19.0775,21.6709,-19.059,-0.842,2.1e-05,07-11-2016 07:30
42.735,13.186,13.3,2.2,32.9719,35.7743,-31.308,10.341,3.5e-05,07-11-2016 07:32
42.878,13.138,9.7,1.8,16.7664,19.667,-15.342,6.762,7.1e-05,07-11-2016 07:33
42.813,13.129,10.0,1.3,23.2953,25.5853,-22.544,5.867,1e-05,07-11-2016 07:34
42.854,13.012,10.1,2.1,18.1317,21.0433,-17.772,-3.592,0.000117,07-11-2016 07:37
42.829,13.253,12.5,2.2,26.4145,29.4756,-20.985,16.042,6e-05,07-11-2016 07:37
42.728,13.166,11.1,1.6,33.2067,35.2009,-32.05,8.687,8e-06,07-11-2016 07:38
43.06,13.084,5.5,1.4,5.7095,8.3405,4.969,2.812,0.000162,07-11-2016 07:41
43.012,13.058,10.2,1.6,0.6519,10.7997,-0.313,0.572,0.000168,07-11-2016 07:47
42.785,13.275,14.9,1.6,31.4002,35.0086,-25.909,17.74,8e-06,07-11-2016 07:48
