LAT,LON,DEP,MAG,EPI-DIS,HYP-DIS,CORD-N,CORD-E,PGA,datetime
42.725,13.195,10.7,1.5,34.3119,36.1185,-32.469,11.094,6e-06,12-02-2017 20:49
42.862,13.098,11.3,1.0,17.3765,21.0494,-17.024,3.48,8e-06,12-02-2017 20:52
42.861,13.095,11.9,0.6,17.4523,21.4554,-17.152,3.224,3e-06,12-02-2017 20:56
42.934,13.479,11.4,1.4,36.0186,37.9587,-9.649,34.702,4e-06,12-02-2017 20:57
42.957,13.159,10.1,0.4,10.8997,15.2599,-6.629,8.652,4e-06,12-02-2017 21:01
42.794,13.192,9.6,1.3,27.1285,28.9756,-24.822,10.947,7e-06,12-02-2017 21:04
43.133,13.433,20.7,1.8,33.7912,39.9335,12.463,31.409,9e-06,12-02-2017 21:19
42.54,13.343,11.3,1.0,57.9062,59.1123,-53.249,22.752,0.0,12-02-2017 21:24
43.031,13.019,4.8,0.9,3.1946,6.257,1.894,-2.573,7.3e-05,12-02-2017 21:39
42.579,13.271,11.0,1.5,51.6631,52.945,-48.811,16.928,2e-06,12-02-2017 21:39
42.528,13.306,10.7,0.9,57.9374,59.0252,-54.478,19.721,0.0,12-02-2017 21:43
43.041,13.108,9.0,1.3,5.4809,11.0371,2.815,4.703,8.2e-05,12-02-2017 21:48
43.056,13.096,4.8,0.8,5.8458,7.9447,4.481,3.755,4.3e-05,12-02-2017 21:53
42.709,13.314,13.6,1.5,40.2059,42.6332,-34.446,20.737,3e-06,12-02-2017 21:54
42.894,13.166,14.2,1.6,16.3974,22.0754,-13.638,9.104,3.3e-05,12-02-2017 21:55
42.52,13.343,13.3,1.0,59.9245,61.511,-55.448,22.726,0.0,12-02-2017 21:56
42.474,13.262,13.4,2.1,62.5245,64.0684,-60.456,15.95,5e-06,12-02-2017 22:03
42.608,13.293,11.5,1.6,49.3346,50.792,-45.616,18.79,3e-06,12-02-2017 22:07
42.85,13.07,11.6,0.6,18.364,22.0361,-18.327,1.161,3e-06,12-02-2017 22:11
43.005,13.029,7.1,1.2,2.1166,7.9663,-1.069,-1.827,0.00011,12-02-2017 22:20
42.909,13.178,7.7,1.4,15.6978,17.7477,-11.994,10.128,3.6e-05,12-02-2017 22:24
42.586,13.26,12.8,1.4,50.6273,52.3655,-48.005,16.082,1e-06,12-02-2017 22:25
42.806,13.242,16.6,1.1,27.9725,32.827,-23.543,15.105,3e-06,12-02-2017 22:29
42.748,13.182,4.5,0.8,31.5228,31.9295,-29.88,10.044,1e-06,12-02-2017 23:03
42.924,12.977,10.6,1.0,11.6919,16.177,-9.898,-6.223,1.7e-05,12-02-2017 23:14
42.984,13.147,8.8,1.8,8.5814,12.7132,-3.621,7.78,0.000192,12-02-2017 23:27
42.58,13.275,12.2,1.2,51.6399,53.1978,-48.673,17.251,1e-06,12-02-2017 23:29
42.44,13.379,10.6,1.5,69.2498,70.1465,-64.388,25.489,1e-06,12-02-2017 23:37
42.824,13.051,10.5,1.2,21.2061,23.9262,-21.201,-0.483,1e-05,12-02-2017 23:41
42.924,12.974,10.5,1.4,11.8561,16.2275,-9.925,-6.485,4.5e-05,12-02-2017 23:48
42.949,12.527,8.6,1.2,43.3745,44.3353,-6.205,-42.928,1e-06,12-02-2017 23:52
43.01,13.145,8.8,1.0,7.6667,12.1146,-0.728,7.632,3.4e-05,13-02-2017 00:03
42.961,13.041,7.9,0.9,6.0439,10.4134,-5.967,-0.963,3.6e-05,13-02-2017 00:07
42.381,13.37,10.5,1.8,75.0783,75.8915,-70.926,24.623,1e-06,13-02-2017 00:14
42.615,13.249,12.1,1.4,47.2847,48.9553,-44.776,15.197,2e-06,13-02-2017 00:17
42.442,13.385,10.3,1.2,69.2535,70.103,-64.177,26.027,0.0,13-02-2017 00:19
42.789,13.148,7.3,1.0,26.3167,27.4711,-25.266,7.361,4e-06,13-02-2017 00:23
43.295,12.752,10.5,0.9,39.5386,41.0617,31.762,-23.547,1e-06,13-02-2017 00:26
42.611,13.252,11.1,1.9,47.7928,49.1993,-45.215,15.483,6e-06,13-02-2017 00:31
42.535,13.357,11.1,1.1,58.8577,60.0054,-53.772,23.933,0.0,13-02-2017 00:37
42.615,13.247,12.2,1.1,47.1934,48.8932,-44.718,15.083,1e-06,13-02-2017 00:43
43.027,13.12,9.8,1.2,5.7877,11.8845,1.271,5.646,5.7e-05,13-02-2017 00:47
43.013,13.013,8.1,1.1,3.1185,9.2232,-0.094,-3.117,7.1e-05,13-02-2017 00:51
42.558,13.35,10.7,1.8,56.3027,57.4215,-51.217,23.383,3e-06,13-02-2017 01:00
43.032,13.02,7.9,1.7,3.1151,9.034,1.924,-2.45,0.000277,13-02-2017 01:02
42.599,13.226,11.0,1.7,48.3578,49.725,-46.482,13.339,4e-06,13-02-2017 01:05
42.601,13.238,13.4,1.3,48.4422,50.4191,-46.28,14.312,1e-06,13-02-2017 01:08
42.892,13.188,12.5,1.2,17.6004,21.9286,-13.822,10.897,1.2e-05,13-02-2017 01:11
42.616,13.347,8.5,2.3,50.4625,51.2729,-44.772,23.279,1.5e-05,13-02-2017 01:15
42.434,13.372,10.7,1.2,69.7076,70.6144,-65.1,24.924,0.0,13-02-2017 01:18
42.616,13.245,12.1,1.2,47.0334,48.7126,-44.604,14.921,1e-06,13-02-2017 01:19
42.938,13.013,10.5,1.3,9.0242,14.2899,-8.413,-3.265,4.8e-05,13-02-2017 01:25
42.935,13.015,10.7,1.4,9.3519,14.6525,-8.816,-3.119,5.8e-05,13-02-2017 01:36
42.978,13.034,8.3,1.4,4.2852,9.8599,-4.009,-1.513,0.000126,13-02-2017 01:37
42.8,13.178,10.8,1.2,26.0237,28.4031,-24.098,9.825,6e-06,13-02-2017 02:00
43.036,13.05,8.7,1.9,2.4244,9.5915,2.424,-0.058,0.000386,13-02-2017 02:06
42.425,13.382,10.6,1.1,70.8784,71.7547,-66.037,25.745,0.0,13-02-2017 02:11
42.799,13.063,10.8,1.3,23.9608,26.5259,-23.956,0.476,9e-06,13-02-2017 02:17
42.787,13.188,11.0,1.0,27.6442,29.9716,-25.536,10.588,3e-06,13-02-2017 02:18
42.994,13.279,8.4,1.7,18.7668,20.8046,-2.739,18.566,4.9e-05,13-02-2017 02:28
42.348,13.074,9.9,1.5,74.0596,74.7974,-74.059,0.22,1e-06,13-02-2017 02:29
42.647,13.169,11.5,1.5,41.9341,43.6394,-41.017,8.722,3e-06,13-02-2017 02:36
42.469,13.262,13.2,0.9,63.0458,64.5342,-61.0,15.931,0.0,13-02-2017 02:42
42.79,13.117,10.5,1.8,25.5461,27.8455,-25.078,4.869,2.7e-05,13-02-2017 02:54
42.83,13.076,10.4,1.3,20.6525,23.3899,-20.592,1.576,1.3e-05,13-02-2017 02:56
42.835,13.115,8.9,1.6,20.6404,22.7133,-20.076,4.793,3e-05,13-02-2017 03:07
42.885,13.203,9.0,1.5,18.9835,21.2639,-14.658,12.064,2.8e-05,13-02-2017 03:11
43.024,13.015,7.3,1.5,3.1108,8.4718,1.124,-2.901,0.000197,13-02-2017 03:34
43.031,13.008,5.5,1.4,3.9271,7.238,1.837,-3.471,0.000193,13-02-2017 03:35
42.626,13.319,10.0,1.1,48.4652,49.6065,-43.693,20.97,1e-06,13-02-2017 03:40
42.767,13.228,10.6,1.4,31.078,33.0277,-27.827,13.837,6e-06,13-02-2017 03:42
42.492,13.344,12.2,1.4,62.7951,64.0823,-58.536,22.731,1e-06,13-02-2017 03:45
42.675,13.192,11.7,1.9,39.4527,41.3196,-37.982,10.673,1.1e-05,13-02-2017 03:46
42.619,13.235,13.0,1.0,46.4926,48.4353,-44.309,14.082,1e-06,13-02-2017 03:50
42.436,13.385,10.1,1.1,69.82,70.6321,-64.809,25.974,0.0,13-02-2017 03:54
42.869,13.065,9.8,1.4,16.191,19.2326,-16.173,0.753,2.9e-05,13-02-2017 04:00
42.66,13.244,11.4,1.1,42.4332,44.0919,-39.716,14.941,1e-06,13-02-2017 04:02
42.608,13.301,10.8,1.0,49.5599,50.8497,-45.574,19.472,0.0,13-02-2017 04:03
42.536,13.281,13.6,1.3,56.3852,58.1409,-53.537,17.694,1e-06,13-02-2017 04:27
42.884,12.992,9.6,1.7,15.278,18.3589,-14.379,-5.163,6.7e-05,13-02-2017 04:32
42.94,13.009,10.9,2.1,8.9343,14.5469,-8.183,-3.586,0.000276,13-02-2017 04:43
42.663,12.833,10.4,1.4,42.9963,44.3761,-38.678,-18.781,2e-06,13-02-2017 05:12
42.926,12.969,10.7,1.3,11.9325,16.4202,-9.714,-6.93,3.5e-05,13-02-2017 05:21
42.671,13.308,9.4,1.2,43.5604,44.689,-38.601,20.186,1e-06,13-02-2017 05:24
42.88,13.042,9.5,1.4,14.9816,18.057,-14.942,-1.09,3.5e-05,13-02-2017 05:38
42.869,13.045,10.6,1.2,16.1701,19.6587,-16.147,-0.857,1.7e-05,13-02-2017 05:51
42.566,13.34,9.8,1.5,55.1871,56.1548,-50.368,22.554,1e-06,13-02-2017 05:59
43.109,13.095,9.7,1.5,11.1137,15.1391,10.423,3.857,6.7e-05,13-02-2017 06:19
42.474,13.257,13.2,1.6,62.3486,63.8532,-60.381,15.54,1e-06,13-02-2017 06:31
42.829,13.114,11.0,1.3,21.2461,24.197,-20.719,4.705,1.2e-05,13-02-2017 06:36
43.037,13.046,8.0,1.7,2.4942,8.9352,2.465,-0.383,0.000281,13-02-2017 06:38
42.861,13.223,9.8,1.3,22.102,24.4181,-17.358,13.681,1.2e-05,13-02-2017 06:39
42.973,13.041,5.4,1.5,4.7049,7.609,-4.612,-0.931,0.000226,13-02-2017 06:53
43.013,13.048,8.5,1.4,0.322,9.0857,-0.183,-0.265,0.000143,13-02-2017 06:59
42.515,13.354,10.7,1.5,60.7724,61.8104,-55.988,23.636,1e-06,13-02-2017 07:08
42.92,13.212,15.3,1.2,16.8351,23.1429,-10.831,12.888,1.1e-05,13-02-2017 07:17
42.863,13.223,10.4,1.1,21.9703,24.5612,-17.181,13.693,7e-06,13-02-2017 07:19
43.039,12.998,8.1,1.5,5.1097,10.0723,2.779,-4.288,0.000152,13-02-2017 07:33
42.868,13.016,9.6,1.1,16.5476,19.4282,-16.225,-3.253,1.4e-05,13-02-2017 07:41
43.04,13.095,5.6,1.3,4.5296,7.6622,2.706,3.633,0.000145,13-02-2017 07:57
42.76,13.185,10.2,1.6,30.3997,32.2544,-28.586,10.342,1.1e-05,13-02-2017 08:08
42.656,13.246,11.3,1.6,42.9552,44.5677,-40.219,15.086,4e-06,13-02-2017 08:11
42.81,13.116,10.6,1.2,23.3339,25.874,-22.832,4.813,8e-06,13-02-2017 08:24
42.55,13.332,13.8,1.7,56.5238,58.3243,-52.131,21.846,2e-06,13-02-2017 08:29
42.809,13.114,10.5,1.3,23.4399,25.9267,-22.983,4.605,1e-05,13-02-2017 08:45
43.003,13.154,9.4,1.6,8.4758,13.0935,-1.455,8.35,0.000116,13-02-2017 09:05
42.966,13.036,11.6,1.5,5.5411,13.3812,-5.381,-1.324,8.9e-05,13-02-2017 09:07
43.013,13.055,10.2,1.2,0.401,10.7875,-0.252,0.312,6.8e-05,13-02-2017 09:14
42.991,13.04,7.9,1.2,2.7656,8.9196,-2.589,-0.974,9.4e-05,13-02-2017 09:33
43.006,13.032,8.9,1.5,1.8102,9.6513,-0.953,-1.539,0.000163,13-02-2017 10:12
43.02,13.143,9.9,2.0,7.5304,12.9049,0.418,7.519,0.000285,13-02-2017 10:26
43.012,13.034,5.8,1.2,1.3872,6.5291,-0.235,-1.367,0.000138,13-02-2017 10:57
42.823,13.161,10.7,2.0,23.0833,25.692,-21.458,8.508,5.5e-05,13-02-2017 10:59
42.916,13.108,8.8,1.7,11.9427,15.1859,-11.09,4.431,0.000106,13-02-2017 11:19
42.865,13.063,10.5,1.3,16.6823,20.0267,-16.671,0.627,2.1e-05,13-02-2017 11:32
42.565,13.338,9.8,1.3,55.1749,56.1428,-50.41,22.43,1e-06,13-02-2017 11:46
42.915,13.11,8.7,2.0,12.1,15.2489,-11.215,4.542,0.000202,13-02-2017 11:55
42.798,13.138,10.0,1.5,25.1172,27.2545,-24.248,6.549,1.4e-05,13-02-2017 12:02
42.932,13.086,11.5,0.8,9.5981,15.4289,-9.217,2.677,1.2e-05,13-02-2017 12:06
43.028,13.018,6.8,1.2,3.0137,7.9716,1.484,-2.623,0.00011,13-02-2017 12:12
42.682,13.092,12.0,1.6,37.1118,39.186,-37.025,2.537,6e-06,13-02-2017 12:16
42.918,13.081,11.1,1.4,11.0029,16.0463,-10.774,2.233,4.7e-05,13-02-2017 12:17
43.012,13.044,8.2,1.4,0.6225,8.802,-0.253,-0.569,0.00015,13-02-2017 12:27
43.011,13.047,3.4,1.1,0.5472,4.0174,-0.425,-0.344,0.000156,13-02-2017 12:28
42.412,13.286,10.8,1.2,69.6174,70.5414,-67.314,17.761,0.0,13-02-2017 12:35
43.003,13.106,7.5,1.9,4.706,9.3505,-1.425,4.485,0.000401,13-02-2017 12:39
42.624,13.29,7.5,1.0,47.6297,48.3102,-43.835,18.629,1e-06,13-02-2017 12:49
42.776,13.153,11.1,0.9,27.7672,30.1237,-26.674,7.715,2e-06,13-02-2017 13:09
42.843,13.067,10.0,0.8,19.0841,21.8206,-19.065,0.858,4e-06,13-02-2017 13:12
42.937,13.148,7.8,0.8,11.7391,14.4232,-8.841,7.722,1.4e-05,13-02-2017 13:23
42.623,13.367,5.8,2.1,50.6187,51.0192,-44.07,24.901,9e-06,13-02-2017 13:34
43.027,13.013,3.6,1.2,3.3915,5.3828,1.472,-3.056,0.000164,13-02-2017 13:41
42.857,13.113,9.2,1.3,18.2038,20.6647,-17.606,4.628,1.9e-05,13-02-2017 13:42
43.039,13.105,9.0,1.4,5.2162,10.9081,2.619,4.511,0.000106,13-02-2017 13:43
43.022,12.982,14.5,1.9,5.6633,16.1084,0.976,-5.578,0.000144,13-02-2017 14:10
42.837,13.227,13.7,0.8,24.4365,28.303,-20.085,13.918,2e-06,13-02-2017 14:18
42.784,13.14,10.4,0.9,26.6252,28.8004,-25.763,6.72,2e-06,13-02-2017 14:22
42.578,13.242,11.8,1.1,50.9408,52.4235,-48.807,14.588,1e-06,13-02-2017 14:45
42.624,13.361,7.4,1.2,50.3002,50.9293,-43.962,24.444,1e-06,13-02-2017 15:00
42.615,13.245,11.8,1.5,47.1765,48.7739,-44.769,14.877,2e-06,13-02-2017 15:02
42.624,13.318,10.0,1.8,48.5934,49.7318,-43.88,20.876,5e-06,13-02-2017 15:04
43.012,13.031,8.1,2.0,1.6298,8.8317,-0.24,-1.612,0.000532,13-02-2017 15:18
43.013,13.03,5.2,2.0,1.7119,6.0282,-0.127,-1.707,0.0008,13-02-2017 15:18
43.016,13.029,6.9,1.9,1.8131,7.6966,0.153,-1.807,0.000516,13-02-2017 15:23
42.992,13.036,5.2,1.3,2.7564,6.4036,-2.437,-1.288,0.000176,13-02-2017 15:26
42.798,13.107,10.7,1.7,24.5302,26.9995,-24.193,4.054,2.4e-05,13-02-2017 15:33
43.014,13.02,3.6,0.8,2.5454,4.894,-0.04,-2.545,7e-05,13-02-2017 15:39
43.001,13.029,9.6,1.5,2.3555,10.449,-1.514,-1.805,0.000143,13-02-2017 15:54
42.791,13.185,9.4,1.3,27.1821,28.9563,-25.11,10.409,7e-06,13-02-2017 15:58
42.617,13.24,13.1,0.6,46.7784,48.7377,-44.483,14.473,0.0,13-02-2017 16:07
42.913,13.111,8.8,2.2,12.3016,15.4698,-11.384,4.661,0.000299,13-02-2017 16:21
43.014,13.061,7.6,0.7,0.8399,8.223,-0.042,0.839,3.3e-05,13-02-2017 16:36
42.927,13.213,7.5,1.3,16.444,18.3219,-10.012,13.045,2.6e-05,13-02-2017 16:39
42.988,13.04,4.3,1.1,3.1295,5.7972,-2.966,-0.999,0.000123,13-02-2017 16:42
43.019,13.027,3.9,1.1,1.9775,4.897,0.467,-1.922,0.00014,13-02-2017 16:44
43.022,13.043,7.8,1.5,1.0382,8.4441,0.847,-0.6,0.000198,13-02-2017 17:20
42.619,13.319,8.7,1.9,49.0955,49.9649,-44.383,20.99,6e-06,13-02-2017 17:26
42.474,13.27,14.3,1.7,62.7202,64.4611,-60.47,16.649,2e-06,13-02-2017 17:29
42.788,13.178,9.6,1.4,27.2591,29.098,-25.441,9.788,9e-06,13-02-2017 17:51
42.862,12.982,10.2,1.5,17.9024,20.8975,-16.859,-6.023,3e-05,13-02-2017 17:55
42.614,13.313,10.0,1.4,49.389,50.5095,-44.928,20.511,2e-06,13-02-2017 17:58
42.609,13.331,9.0,0.8,50.5299,51.43,-45.513,21.952,0.0,13-02-2017 18:29
42.896,13.172,13.6,1.4,16.5185,21.77,-13.438,9.606,2.1e-05,13-02-2017 19:04
42.9,13.269,18.6,2.0,21.9189,29.1257,-13.15,17.536,3.9e-05,13-02-2017 19:17
43.011,13.036,4.5,0.7,1.2813,5.2391,-0.327,-1.239,5.3e-05,13-02-2017 19:30
42.839,13.211,8.6,2.4,23.5024,25.2317,-19.803,12.657,0.000142,13-02-2017 19:52
42.616,13.312,10.0,1.4,49.1425,50.2685,-44.704,20.409,2e-06,13-02-2017 20:06
42.732,13.202,17.3,0.9,33.7111,38.1593,-31.636,11.644,1e-06,13-02-2017 20:23
42.813,13.125,9.1,0.2,23.2231,25.1598,-22.559,5.515,1e-06,13-02-2017 20:54
42.618,13.308,8.4,2.1,48.8236,49.6426,-44.509,20.068,1e-05,13-02-2017 21:10
42.987,13.122,9.6,1.7,6.5789,12.1208,-3.242,5.725,0.000169,13-02-2017 21:23
42.856,13.209,11.1,1.4,21.8746,24.7976,-17.934,12.525,1.4e-05,13-02-2017 21:32
42.941,13.142,9.5,1.3,11.0233,14.9372,-8.33,7.219,4.4e-05,13-02-2017 21:54
42.491,13.38,10.9,1.1,64.0824,65.1026,-58.694,25.721,0.0,13-02-2017 21:57
42.905,13.141,7.8,1.1,14.2114,16.4982,-12.316,7.09,2.1e-05,13-02-2017 22:00
42.562,13.345,9.7,1.9,55.7678,56.7074,-50.82,22.964,4e-06,13-02-2017 22:12
42.774,13.09,10.2,1.2,26.959,29.0344,-26.837,2.563,5e-06,13-02-2017 22:21
42.565,13.341,10.3,1.3,55.3462,56.4054,-50.503,22.642,1e-06,13-02-2017 22:29
42.81,13.204,12.1,1.6,25.9484,28.8808,-22.99,12.033,1.5e-05,13-02-2017 22:34
42.873,13.083,9.1,0.9,15.9545,18.6614,-15.796,2.241,9e-06,13-02-2017 22:38
42.979,13.077,11.9,0.9,4.4889,13.2628,-3.992,2.053,2.2e-05,13-02-2017 22:46
42.599,13.25,13.5,1.0,48.9369,50.9222,-46.489,15.284,0.0,13-02-2017 22:55
42.643,13.237,11.2,1.2,44.0256,45.5744,-41.646,14.277,1e-06,13-02-2017 23:04
43.027,13.136,7.5,1.3,7.0254,10.7072,1.187,6.924,8.7e-05,13-02-2017 23:19
43.046,13.049,9.8,1.1,3.5017,10.9547,3.501,-0.049,5.3e-05,13-02-2017 23:30
42.591,13.231,13.3,1.5,49.3021,51.2186,-47.356,13.715,2e-06,13-02-2017 23:35
42.925,13.242,15.9,1.1,18.527,24.796,-10.328,15.381,7e-06,13-02-2017 23:49
42.592,13.238,13.3,1.2,49.4105,51.323,-47.301,14.283,1e-06,14-02-2017 00:12
42.592,13.266,10.6,1.3,50.1809,51.4113,-47.36,16.588,1e-06,14-02-2017 00:37
42.626,13.31,10.1,1.6,48.0752,49.2472,-43.591,20.275,3e-06,14-02-2017 00:57
42.568,13.334,9.8,1.5,54.7904,55.765,-50.158,22.049,1e-06,14-02-2017 01:13
42.526,13.282,13.6,1.6,57.4397,59.1641,-54.627,17.754,2e-06,14-02-2017 01:19
42.908,13.151,6.7,1.4,14.4077,16.1425,-12.035,7.922,4.6e-05,14-02-2017 01:53
42.781,13.141,9.1,2.0,27.0109,28.693,-26.143,6.793,4e-05,14-02-2017 02:21
43.062,13.047,9.6,1.9,5.2318,11.4457,5.227,-0.213,0.000289,14-02-2017 02:28
42.985,13.026,9.3,1.8,3.9057,10.624,-3.273,-2.132,0.000266,14-02-2017 02:38
42.745,13.136,12.6,1.6,30.782,33.485,-30.141,6.247,1e-05,14-02-2017 02:51
42.796,13.195,9.2,1.3,26.9935,28.7106,-24.55,11.222,7e-06,14-02-2017 02:53
42.428,13.259,10.1,1.8,67.3974,68.2383,-65.56,15.631,2e-06,14-02-2017 03:01
42.768,13.201,11.0,1.3,30.0316,32.1868,-27.692,11.622,5e-06,14-02-2017 03:37
42.593,13.313,14.2,1.4,51.5514,53.6283,-47.327,20.439,1e-06,14-02-2017 03:39
43.017,13.033,5.6,2.4,1.4715,6.3528,0.322,-1.436,0.001641,14-02-2017 03:54
42.648,13.177,13.3,1.4,42.0617,44.2926,-41.009,9.353,2e-06,14-02-2017 03:56
42.48,13.256,13.5,1.5,61.6999,63.286,-59.724,15.488,1e-06,14-02-2017 04:02
43.014,13.036,8.7,2.4,1.1915,9.3562,-0.028,-1.191,0.001078,14-02-2017 04:04
42.692,13.221,11.3,2.3,38.4323,40.2266,-36.123,13.122,3.1e-05,14-02-2017 04:22
42.489,13.377,11.6,1.3,64.2355,65.3801,-58.978,25.452,0.0,14-02-2017 04:26
42.699,13.22,11.8,1.8,37.6632,39.6457,-35.343,13.016,1e-05,14-02-2017 04:31
42.98,13.022,9.0,2.0,4.481,10.5762,-3.766,-2.429,0.000407,14-02-2017 04:37
42.571,13.337,10.9,1.5,54.6209,55.8142,-49.831,22.368,1e-06,14-02-2017 04:38
43.015,13.032,6.3,2.3,1.5162,7.0451,0.035,-1.516,0.001241,14-02-2017 04:46
43.027,13.034,9.9,1.6,1.9072,10.6521,1.375,-1.321,0.000172,14-02-2017 04:58
42.821,13.17,10.5,1.7,23.5816,26.0549,-21.707,9.214,2.6e-05,14-02-2017 05:02
42.603,13.325,13.5,1.4,50.957,52.8665,-46.225,21.445,1e-06,14-02-2017 05:04
42.791,13.249,9.2,2.9,29.6233,31.196,-25.176,15.611,0.000239,14-02-2017 05:25
42.541,13.28,14.0,1.6,55.8051,57.6783,-52.957,17.599,2e-06,14-02-2017 05:37
42.815,13.138,6.3,1.8,23.2742,24.2698,-22.316,6.608,4e-05,14-02-2017 05:38
42.884,13.104,10.5,1.4,15.1659,18.7822,-14.636,3.975,3.1e-05,14-02-2017 05:54
42.882,13.104,10.7,1.7,15.3364,19.0379,-14.813,3.971,6.1e-05,14-02-2017 05:55
42.808,13.323,19.6,1.5,31.9566,37.7949,-23.466,21.692,5e-06,14-02-2017 05:57
42.531,13.441,15.9,1.1,62.4869,64.6236,-54.379,30.782,0.0,14-02-2017 06:05
43.055,13.096,5.4,1.4,5.7768,8.3146,4.358,3.793,0.000162,14-02-2017 06:13
42.802,13.118,10.6,1.6,24.2507,26.7038,-23.746,4.924,1.9e-05,14-02-2017 06:44
42.626,13.331,9.8,1.4,48.9159,50.0051,-43.691,21.996,2e-06,14-02-2017 06:47
43.017,13.034,8.8,1.5,1.3679,9.4792,0.231,-1.348,0.000167,14-02-2017 06:57
42.777,13.088,10.8,1.5,26.5476,28.8839,-26.434,2.449,1.2e-05,14-02-2017 07:07
42.983,13.033,12.0,1.7,3.8572,13.158,-3.542,-1.526,0.000144,14-02-2017 07:23
43.636,12.069,9.1,1.5,105.4176,105.8611,71.354,-77.598,0.0,14-02-2017 07:40
42.744,13.161,12.3,1.4,31.3934,33.9329,-30.265,8.34,6e-06,14-02-2017 07:54
42.751,13.27,12.6,1.5,34.3642,36.805,-29.71,17.269,6e-06,14-02-2017 08:03
43.018,13.026,8.7,1.8,2.0448,9.5026,0.447,-1.995,0.000318,14-02-2017 08:04
42.545,13.362,18.9,1.6,58.0107,61.1941,-52.668,24.316,1e-06,14-02-2017 08:18
42.689,13.216,11.1,3.6,38.5926,40.3214,-36.447,12.689,0.000526,14-02-2017 08:28
42.69,13.22,11.5,2.0,38.6621,40.5053,-36.399,13.034,1.5e-05,14-02-2017 08:30
42.971,13.105,10.4,1.3,6.6172,12.8198,-5.01,4.323,6.1e-05,14-02-2017 08:36
42.932,13.171,9.6,1.6,13.3776,16.8105,-9.37,9.548,6.6e-05,14-02-2017 08:42
42.699,13.224,11.9,1.0,37.783,39.7908,-35.339,13.368,1e-06,14-02-2017 08:46
42.562,13.35,10.1,1.3,55.9533,56.9634,-50.818,23.416,1e-06,14-02-2017 08:47
42.502,13.288,14.3,1.6,60.2023,62.014,-57.391,18.183,1e-06,14-02-2017 08:55
43.035,13.108,9.7,2.5,5.1665,11.5053,2.171,4.688,0.000955,14-02-2017 09:01
43.632,12.071,9.8,2.2,104.9649,105.4769,70.859,-77.438,1e-06,14-02-2017 09:06
43.638,12.08,9.0,1.3,104.8722,105.3088,71.544,-76.678,0.0,14-02-2017 09:15
42.542,13.358,10.2,1.6,58.2465,59.2357,-53.063,24.021,2e-06,14-02-2017 09:44
42.736,13.192,11.0,1.0,33.0928,35.0604,-31.264,10.849,2e-06,14-02-2017 09:47
42.732,13.171,12.6,1.2,32.9214,35.4617,-31.637,9.105,3e-06,14-02-2017 09:55
43.026,13.05,7.1,1.3,1.2923,7.788,1.291,-0.068,0.000142,14-02-2017 10:11
43.062,13.064,9.7,1.5,5.3868,11.6058,5.25,1.206,0.000118,14-02-2017 10:15
42.603,13.297,10.8,1.5,49.9914,51.2703,-46.179,19.148,2e-06,14-02-2017 10:22
42.689,13.218,11.1,2.7,38.6709,40.3963,-36.473,12.853,7.8e-05,14-02-2017 10:28
43.022,13.038,8.5,1.8,1.2882,9.1709,0.801,-1.009,0.000335,14-02-2017 10:46
43.409,13.0,9.0,1.3,43.9759,45.0073,43.866,-3.102,2e-06,14-02-2017 10:57
42.772,13.121,12.1,1.3,27.6188,30.3905,-27.139,5.126,6e-06,14-02-2017 11:03
43.014,13.024,6.5,1.4,2.2132,7.4179,-0.082,-2.212,0.000188,14-02-2017 11:16
42.633,13.245,13.7,1.4,45.293,47.4908,-42.76,14.935,2e-06,14-02-2017 11:27
42.624,13.291,12.2,1.3,47.6533,49.3372,-43.836,18.687,1e-06,14-02-2017 11:44
42.91,13.205,7.8,1.4,17.1527,19.0903,-11.963,12.293,3e-05,14-02-2017 11:58
42.502,13.404,9.5,2.2,63.8057,64.597,-57.487,27.684,6e-06,14-02-2017 12:00
42.919,13.387,20.1,1.7,29.4215,35.9623,-11.187,27.212,1e-05,14-02-2017 12:01
42.916,13.393,20.7,2.0,29.9587,36.7473,-11.584,27.629,2e-05,14-02-2017 12:04
42.695,13.215,11.9,1.3,37.9831,39.9808,-35.834,12.596,3e-06,14-02-2017 12:32
42.989,13.046,6.1,0.9,2.8521,7.2634,-2.811,-0.481,6.2e-05,14-02-2017 12:34
42.77,13.146,11.2,0.8,28.2233,30.5831,-27.295,7.177,2e-06,14-02-2017 12:41
42.693,13.221,11.9,1.2,38.3805,40.3586,-36.067,13.123,2e-06,14-02-2017 12:46
43.007,13.056,3.1,0.8,0.9918,3.8113,-0.899,0.42,8.1e-05,14-02-2017 12:50
42.961,12.915,12.5,1.1,12.6333,18.1848,-5.719,-11.265,1.6e-05,14-02-2017 13:02
42.837,13.083,10.8,1.0,19.8556,22.8856,-19.739,2.151,7e-06,14-02-2017 13:17
42.7,13.21,11.3,1.2,37.2505,39.0991,-35.182,12.241,2e-06,14-02-2017 13:23
42.695,13.2,11.1,0.8,37.5371,39.3123,-35.774,11.368,1e-06,14-02-2017 13:32
42.736,13.131,9.5,1.9,31.6245,33.1921,-31.077,5.857,2.1e-05,14-02-2017 13:37
42.555,13.336,10.7,0.9,56.175,57.2963,-51.584,22.243,0.0,14-02-2017 13:44
42.993,13.109,1.9,1.2,5.3146,5.8647,-2.485,4.698,0.000153,14-02-2017 13:48
