animal.id,sex,DT,difft,stepl,vel
33,m,9/13/2017 22:01,4,452.9858632,113.2464658
33,m,9/14/2017 1:01,3,266.823798,88.94126601
33,m,9/14/2017 5:01,4,195.3500176,48.83750439
33,m,9/14/2017 9:01,4,962.1909615,240.5477404
33,m,9/14/2017 13:01,4,317.0476474,79.26191185
33,m,9/14/2017 17:01,4,14.20360176,3.550900439
33,m,9/14/2017 21:01,4,82.85815366,20.71453842
33,m,9/15/2017 0:01,3,143.9302672,47.97675575
33,m,9/15/2017 4:02,4.016666667,90.75394124,22.59434222
33,m,9/15/2017 8:01,3.983333333,223.4704236,56.10136156
33,m,9/15/2017 12:01,4,15.54286079,3.885715198
33,m,9/15/2017 16:01,4,27.46920012,6.86730003
33,m,9/15/2017 20:01,4,154.4654535,38.61636338
33,m,9/15/2017 23:01,3,45.41536023,15.13845341
33,m,9/16/2017 3:02,4.016666667,349.8727588,87.10525115
33,m,9/16/2017 7:01,3.983333333,907.2605249,227.7641485
33,m,9/16/2017 11:01,4,194.3612026,48.59030066
33,m,9/16/2017 15:01,4,569.7334044,142.4333511
33,m,9/16/2017 19:01,4,18.86089616,4.715224039
33,m,9/16/2017 23:01,4,15.60031866,3.900079664
33,m,9/17/2017 2:01,3,52.48656835,17.49552278
33,m,9/17/2017 6:01,4,22.02327211,5.505818027
33,m,9/17/2017 10:01,4,637.0514786,159.2628697
33,m,9/17/2017 14:01,4,194.2465745,48.56164362
33,m,9/17/2017 18:01,4,87.03320909,21.75830227
33,m,9/17/2017 22:01,4,27.73690321,6.934225804
33,m,9/18/2017 1:01,3,182.1607184,60.72023948
33,m,9/18/2017 5:01,4,10.74322169,2.685805422
33,m,9/18/2017 9:01,4,27.62271041,6.905677603
33,m,9/18/2017 13:01,4,49.47874263,12.36968566
33,m,9/18/2017 17:01,4,118.0817132,29.5204283
33,m,9/18/2017 21:02,4.016666667,133.6484638,33.27347646
33,m,9/19/2017 0:01,2.983333333,59.707539,20.01370022
33,m,9/19/2017 4:01,4,3.729058529,0.932264632
33,m,9/19/2017 8:01,4,33.96596683,8.491491707
33,m,9/19/2017 12:01,4,36.77893683,9.194734207
33,m,9/19/2017 16:01,4,51.0495208,12.7623802
33,m,9/19/2017 20:01,4,15.6390279,3.909756974
33,m,9/19/2017 23:01,3,41.52653556,13.84217852
33,m,9/20/2017 3:02,4.016666667,66.38941724,16.52848562
33,m,9/20/2017 7:01,3.983333333,67.02171162,16.8255343
33,m,9/20/2017 11:02,4.016666667,166.6764467,41.4962108
33,m,9/20/2017 15:01,3.983333333,112.714681,28.29657263
33,m,9/20/2017 19:01,4,617.7416051,154.4354013
33,m,9/20/2017 23:01,4,85.70689103,21.42672276
33,m,9/21/2017 2:01,3,16.6303133,5.543437767
33,m,9/21/2017 6:01,4,9.22691201,2.306728002
33,m,9/21/2017 10:01,4,295.1437298,73.78593246
33,m,9/21/2017 14:01,4,186.3936075,46.59840188
33,m,9/21/2017 18:01,4,73.63621159,18.4090529
33,m,9/21/2017 22:01,4,75.26626758,18.8165669
33,m,9/22/2017 1:01,3,11.14079365,3.713597883
33,m,9/22/2017 5:01,4,23.99475126,5.998687815
33,m,9/22/2017 9:01,4,142.0594713,35.51486782
33,m,9/22/2017 13:01,4,93.56518827,23.39129707
33,m,9/22/2017 17:01,4,545.7571599,136.43929
33,m,9/22/2017 21:01,4,990.5674278,247.641857
33,m,9/23/2017 0:01,3,68.42675869,22.80891956
33,m,9/23/2017 4:01,4,276.5593489,69.13983723
33,m,9/23/2017 8:02,4.016666667,1285.721982,320.0967591
33,m,9/23/2017 12:01,3.983333333,89.00630019,22.34467787
33,m,9/23/2017 16:01,4,154.5659921,38.64149803
33,m,9/23/2017 20:01,4,233.1210817,58.28027043
33,m,9/23/2017 23:01,3,12.82633351,4.275444503
33,m,9/24/2017 3:01,4,161.7811378,40.44528445
33,m,9/24/2017 7:01,4,514.2426721,128.560668
33,m,9/24/2017 11:01,4,469.0645966,117.2661491
33,m,9/24/2017 15:01,4,195.1457609,48.78644022
33,m,9/24/2017 19:01,4,362.8873998,90.72184994
33,m,9/24/2017 23:01,4,130.5132641,32.62831602
33,m,9/25/2017 2:01,3,62.03015093,20.67671698
33,m,9/25/2017 6:01,4,7.998232003,1.999558001
33,m,9/25/2017 10:01,4,555.4112055,138.8528014
33,m,9/25/2017 14:01,4,303.65941,75.9148525
33,m,9/25/2017 18:01,4,238.6460223,59.66150557
33,m,9/25/2017 22:01,4,783.4462431,195.8615608
34,m,8/27/2017 3:01,4,258.1843413,64.54608534
34,m,8/27/2017 7:01,4,980.1999297,245.0499824
34,m,8/27/2017 11:01,4,123.1687268,30.7921817
34,m,8/27/2017 15:01,4,0,0
34,m,8/27/2017 19:01,4,377.3515032,94.3378758
34,m,8/27/2017 23:01,4,804.0071576,201.0017894
34,m,8/28/2017 2:01,3,1.492002053,0.497334018
34,m,8/28/2017 6:01,4,379.0003461,94.75008654
34,m,8/28/2017 10:01,4,396.5495713,99.13739282
34,m,8/28/2017 14:01,4,8.724886957,2.181221739
34,m,8/28/2017 18:01,4,419.514901,104.8787252
34,m,8/28/2017 22:01,4,538.2791173,134.5697793
34,m,8/29/2017 1:01,3,286.9035207,95.63450689
34,m,8/29/2017 5:01,4,920.1396987,230.0349247
34,m,8/29/2017 9:01,4,962.1412727,240.5353182
34,m,8/29/2017 13:01,4,5.889059269,1.472264817
34,m,8/29/2017 17:01,4,2.430727873,0.607681968
34,m,8/29/2017 21:01,4,606.2121625,151.5530406
34,m,8/30/2017 0:01,3,531.3264336,177.1088112
34,m,8/30/2017 4:01,4,828.1433553,207.0358388
34,m,8/30/2017 8:01,4,174.1971742,43.54929354
34,m,8/30/2017 12:01,4,9.225537252,2.306384313
34,m,8/30/2017 16:01,4,5.889069215,1.472267304
34,m,8/30/2017 20:01,4,48.3401845,12.08504613
34,m,8/30/2017 23:01,3,323.3914384,107.7971461
34,m,8/31/2017 3:01,4,640.4921461,160.1230365
34,m,8/31/2017 7:01,4,1243.895535,310.9738837
34,m,8/31/2017 11:01,4,36.04188999,9.010472499
34,m,8/31/2017 15:01,4,31.29276422,7.823191054
34,m,8/31/2017 19:01,4,14.43750975,3.609377438
34,m,8/31/2017 23:01,4,459.3699317,114.8424829
34,m,9/1/2017 2:01,3,341.9498324,113.9832775
34,m,9/1/2017 6:01,4,825.9937994,206.4984498
34,m,9/1/2017 10:01,4,27.53515558,6.883788894
34,m,9/1/2017 14:01,4,32.22766985,8.056917464
34,m,9/1/2017 18:01,4,14.54088472,3.635221179
34,m,9/1/2017 22:01,4,616.7501513,154.1875378
34,m,9/2/2017 1:01,3,172.5808759,57.52695862
34,m,9/2/2017 5:01,4,1641.596573,410.3991431
34,m,9/2/2017 9:01,4,230.0430977,57.51077442
34,m,9/2/2017 13:01,4,14.67492337,3.668730842
34,m,9/2/2017 17:01,4,5.628978232,1.407244558
34,m,9/2/2017 21:01,4,266.8647166,66.71617914
34,m,9/3/2017 0:01,3,173.6599108,57.88663693
34,m,9/3/2017 4:01,4,596.6714858,149.1678714
34,m,9/3/2017 8:01,4,595.3201244,148.8300311
34,m,9/3/2017 12:01,4,208.2848535,52.07121337
34,m,9/3/2017 16:01,4,18.45098758,4.612746896
34,m,9/3/2017 20:01,4,63.9532216,15.9883054
34,m,9/3/2017 23:01,3,193.4356026,64.47853419
34,m,9/4/2017 3:01,4,320.2185512,80.0546378
34,m,9/4/2017 7:01,4,440.4339729,110.1084932
34,m,9/4/2017 11:01,4,307.0240839,76.75602097
34,m,9/4/2017 15:01,4,10.4121216,2.603030401
34,m,9/4/2017 19:01,4,320.2122609,80.05306523
34,m,9/4/2017 23:01,4,775.9994099,193.9998525
34,m,9/5/2017 2:01,3,805.9855925,268.6618642
34,m,9/5/2017 6:01,4,179.7600813,44.94002032
34,m,9/5/2017 10:01,4,964.8207404,241.2051851
34,m,9/5/2017 14:01,4,3.727836334,0.931959084
34,m,9/5/2017 18:01,4,569.5865609,142.3966402
34,m,9/5/2017 22:01,4,502.8894113,125.7223528
34,m,9/6/2017 1:01,3,10.17459324,3.39153108
34,m,9/6/2017 5:01,4,1363.334922,340.8337304
34,m,9/6/2017 9:01,4,1577.434204,394.358551
34,m,9/6/2017 13:01,4,508.9644789,127.2411197
34,m,9/6/2017 17:01,4,2.215829396,0.553957349
34,m,9/6/2017 21:01,4,344.3037325,86.07593313
34,m,9/7/2017 0:01,3,7.292141733,2.430713911
34,m,9/7/2017 4:01,4,587.3806814,146.8451704
34,m,9/7/2017 8:01,4,63.73873148,15.93468287
34,m,9/7/2017 12:01,4,608.7823981,152.1955995
34,m,9/7/2017 16:01,4,3.323743051,0.830935763
34,m,9/7/2017 20:01,4,686.6067048,171.6516762
34,m,9/7/2017 23:01,3,498.5168154,166.1722718
34,m,9/8/2017 3:01,4,1475.745458,368.9363644
34,m,9/8/2017 7:01,4,1682.819165,420.7047913
34,m,9/8/2017 11:01,4,146.5361588,36.6340397
34,m,9/8/2017 15:01,4,9.803072225,2.450768056
34,m,9/8/2017 19:01,4,368.678857,92.16971425
34,m,9/8/2017 23:01,4,1563.508775,390.8771936
34,m,9/9/2017 2:01,3,390.1700894,130.0566965
34,m,9/9/2017 6:01,4,1507.608078,376.9020195
34,m,9/9/2017 10:01,4,557.2713028,139.3178257
34,m,9/9/2017 14:01,4,8.280367953,2.070091988
34,m,9/9/2017 18:01,4,185.6263457,46.40658643
34,m,9/9/2017 22:01,4,30.50859319,7.627148298
34,m,9/10/2017 1:01,3,237.6124803,79.20416011
34,m,9/10/2017 5:01,4,30.29197315,7.572993288
34,m,9/10/2017 9:01,4,166.3137604,41.5784401
34,m,9/10/2017 13:01,4,257.3251289,64.33128224
34,m,9/10/2017 17:02,4.016666667,432.3825736,107.6471138
34,m,9/10/2017 21:01,3.983333333,693.5523337,174.1135566
34,m,9/11/2017 0:01,3,26.54948027,8.849826755
34,m,9/11/2017 4:02,4.016666667,434.1125932,108.077824
34,m,9/11/2017 8:01,3.983333333,91.03255654,22.85336147
34,m,9/11/2017 12:02,4.016666667,64.7676432,16.12472445
34,m,9/11/2017 16:01,3.983333333,61.18478737,15.36019766
34,m,9/11/2017 20:01,4,70.35089847,17.58772462
34,m,9/11/2017 23:01,3,10.16951909,3.389839697
34,m,9/12/2017 3:01,4,111.9602507,27.99006268
34,m,9/12/2017 7:01,4,22.24824887,5.562062218
34,m,9/12/2017 11:02,4.016666667,57.97751299,14.4342356
34,m,9/12/2017 15:01,3.983333333,536.3020097,134.6364878
34,m,9/12/2017 19:01,4,32.89997434,8.224993585
34,m,9/12/2017 23:01,4,81.7153951,20.42884878
34,m,9/13/2017 2:01,3,12.17961333,4.059871111
34,m,9/13/2017 6:01,4,381.4131403,95.35328507
34,m,9/13/2017 10:01,4,28.94713637,7.236784093
34,m,9/13/2017 14:01,4,20.50654798,5.126636995
34,m,9/13/2017 18:01,4,20.03412197,5.008530492
34,m,9/13/2017 22:01,4,24.02615253,6.006538132
34,m,9/14/2017 1:01,3,39.20893146,13.06964382
34,m,9/14/2017 5:01,4,107.214088,26.803522
34,m,9/14/2017 9:01,4,240.3089794,60.07724485
34,m,9/14/2017 13:01,4,6.647502775,1.661875694
34,m,9/14/2017 17:01,4,98.24754737,24.56188684
34,m,9/14/2017 21:01,4,244.2146575,61.05366439
34,m,9/15/2017 0:01,3,61.03171474,20.34390491
34,m,9/15/2017 4:01,4,1649.635089,412.4087722
34,m,9/15/2017 8:01,4,124.4954226,31.12385565
34,m,9/15/2017 12:01,4,527.4623241,131.865581
34,m,9/15/2017 16:01,4,119.9777451,29.99443628
34,m,9/15/2017 20:01,4,330.8799895,82.71999737
34,m,9/15/2017 23:01,3,34.9924971,11.6641657
34,m,9/16/2017 3:01,4,207.937155,51.98428875
34,m,9/16/2017 7:01,4,815.7381677,203.9345419
34,m,9/16/2017 11:01,4,792.5692514,198.1423128
34,m,9/16/2017 15:01,4,359.7851836,89.9462959
34,m,9/16/2017 19:01,4,364.4331619,91.10829047
34,m,9/16/2017 23:01,4,342.6956724,85.6739181
34,m,9/17/2017 2:01,3,287.5258113,95.84193709
34,m,9/17/2017 6:01,4,316.0851572,79.02128929
34,m,9/17/2017 10:01,4,524.7649106,131.1912276
34,m,9/17/2017 14:01,4,650.283966,162.5709915
34,m,9/17/2017 18:01,4,90.75874144,22.68968536
34,m,9/17/2017 22:01,4,268.2518503,67.06296258
34,m,9/18/2017 1:01,3,9.991952505,3.330650835
34,m,9/18/2017 5:01,4,4.86139912,1.21534978
34,m,9/18/2017 9:01,4,1162.68039,290.6700974
34,m,9/18/2017 13:01,4,16.01752593,4.004381483
34,m,9/18/2017 17:01,4,388.5262902,97.13157255
34,m,9/18/2017 21:01,4,456.0611053,114.0152763
34,m,9/19/2017 0:01,3,1.107914155,0.369304718
34,m,9/19/2017 4:01,4,12.78019939,3.195049848
34,m,9/19/2017 8:01,4,501.4566399,125.36416
34,m,9/19/2017 12:01,4,274.7661758,68.69154394
34,m,9/19/2017 16:01,4,142.8175656,35.70439139
34,m,9/19/2017 20:01,4,463.902679,115.9756698
34,m,9/19/2017 23:01,3,5.198504432,1.732834811
34,m,9/20/2017 3:01,4,228.235596,57.05889899
34,m,9/20/2017 7:01,4,234.9308979,58.73272448
34,m,9/20/2017 11:01,4,600.7579557,150.1894889
34,m,9/20/2017 15:01,4,56.59161824,14.14790456
34,m,9/20/2017 19:01,4,248.8876151,62.22190378
34,m,9/20/2017 23:01,4,14.12219335,3.530548337
34,m,9/21/2017 2:01,3,395.4807788,131.8269263
34,m,9/21/2017 6:01,4,235.7257271,58.93143178
34,m,9/21/2017 10:01,4,276.5521017,69.13802542
34,m,9/21/2017 14:01,4,247.1289498,61.78223744
34,m,9/21/2017 18:01,4,312.0441849,78.01104622
34,m,9/21/2017 22:01,4,320.9733494,80.24333735
34,m,9/22/2017 1:01,3,252.8699145,84.2899715
34,m,9/22/2017 5:01,4,160.865914,40.2164785
34,m,9/22/2017 9:01,4,1207.502619,301.8756549
34,m,9/22/2017 13:01,4,749.9513232,187.4878308
34,m,9/22/2017 17:01,4,593.2763378,148.3190845
34,m,9/22/2017 21:01,4,768.5970973,192.1492743
34,m,9/23/2017 0:01,3,20.87162241,6.957207469
34,m,9/23/2017 4:01,4,3.727878831,0.931969708
34,m,9/23/2017 8:01,4,1139.022964,284.7557409
34,m,9/23/2017 12:01,4,1208.46437,302.1160925
34,m,9/23/2017 16:01,4,286.4708835,71.61772087
34,m,9/23/2017 20:01,4,842.5113722,210.627843
34,m,9/23/2017 23:01,3,8.295482615,2.765160872
34,m,9/24/2017 3:01,4,320.6087576,80.15218939
34,m,9/24/2017 7:01,4,47.81753736,11.95438434
34,m,9/24/2017 11:01,4,403.9826947,100.9956737
34,m,9/24/2017 15:01,4,509.0798382,127.2699596
34,m,9/24/2017 19:01,4,37.4529562,9.363239049
34,m,9/24/2017 23:01,4,743.2130503,185.8032626
34,m,9/25/2017 2:01,3,72.6787497,24.2262499
34,m,9/25/2017 6:01,4,59.40721212,14.85180303
34,m,9/25/2017 10:01,4,621.8413269,155.4603317
34,m,9/25/2017 14:01,4,255.3267719,63.83169299
34,m,9/25/2017 18:01,4,389.9972726,97.49931814
34,m,9/25/2017 22:01,4,308.4786093,77.11965232
35,m,8/27/2017 3:01,4,249.3794259,62.34485647
35,m,8/27/2017 7:01,4,36.54428416,9.13607104
35,m,8/27/2017 11:01,4,379.0037666,94.75094166
35,m,8/27/2017 15:02,4.016666667,116.2446887,28.9405864
35,m,8/27/2017 19:01,3.983333333,358.0363242,89.88359602
35,m,8/27/2017 23:01,4,9.72820984,2.43205246
35,m,8/28/2017 2:01,3,11.13989118,3.71329706
35,m,8/28/2017 6:01,4,276.022346,69.00558649
35,m,8/28/2017 10:01,4,366.4648867,91.61622168
35,m,8/28/2017 14:01,4,200.1603965,50.04009911
35,m,8/28/2017 22:01,8,462.1274308,57.76592885
35,m,8/29/2017 1:01,3,7.755356055,2.585118685
35,m,8/29/2017 5:01,4,176.1829157,44.04572893
35,m,8/29/2017 9:02,4.016666667,296.4291778,73.7997953
35,m,8/29/2017 13:01,3.983333333,160.0652386,40.18374191
35,m,8/29/2017 17:01,4,116.5406168,29.1351542
35,m,8/29/2017 21:01,4,266.0455034,66.51137585
35,m,8/30/2017 0:01,3,30.90015203,10.30005068
35,m,8/30/2017 4:01,4,94.03684894,23.50921224
35,m,8/30/2017 12:02,8.016666667,578.1492811,72.11841345
35,m,8/30/2017 16:01,3.983333333,70.5364336,17.70789128
35,m,8/30/2017 20:02,4.016666667,233.1743614,58.05170823
35,m,8/30/2017 23:01,2.983333333,207.8384634,69.66652404
35,m,8/31/2017 3:02,4.016666667,310.694327,77.35128472
35,m,8/31/2017 7:02,4,270.9833197,67.74582991
35,m,8/31/2017 11:02,4,317.8603104,79.4650776
35,m,8/31/2017 15:01,3.983333333,264.9928663,66.52540577
35,m,8/31/2017 19:01,4,198.2947039,49.57367597
35,m,8/31/2017 23:01,4,157.9577062,39.48942656
35,m,9/1/2017 2:01,3,114.3494507,38.11648357
35,m,9/1/2017 6:01,4,33.00605315,8.251513288
35,m,9/1/2017 10:01,4,285.3072876,71.3268219
35,m,9/1/2017 14:02,4.016666667,455.0066444,113.2796625
35,m,9/1/2017 18:01,3.983333333,414.2484215,103.9954196
35,m,9/1/2017 22:01,4,151.894572,37.97364299
35,m,9/2/2017 1:01,3,59.14334311,19.7144477
35,m,9/2/2017 5:01,4,51.74284682,12.93571171
35,m,9/2/2017 9:01,4,167.4633785,41.86584462
35,m,9/2/2017 13:01,4,128.2656799,32.06641998
35,m,9/2/2017 17:02,4.016666667,319.9154091,79.64698981
35,m,9/2/2017 21:01,3.983333333,149.5307768,37.53910716
35,m,9/3/2017 0:01,3,83.96729283,27.98909761
35,m,9/3/2017 4:01,4,14.27175281,3.567938204
35,m,9/3/2017 8:02,4.016666667,167.5067772,41.70293208
35,m,9/3/2017 12:02,4,197.5981743,49.39954358
35,m,9/3/2017 16:01,3.983333333,458.6539974,115.143263
35,m,9/3/2017 20:01,4,227.0431467,56.76078669
35,m,9/3/2017 23:01,3,34.32068919,11.44022973
35,m,9/4/2017 3:02,4.016666667,408.0265983,101.5833855
35,m,9/4/2017 7:01,3.983333333,230.1526364,57.77890452
35,m,9/4/2017 11:01,4,287.2415016,71.8103754
35,m,9/4/2017 15:01,4,259.9090954,64.97727384
35,m,9/4/2017 19:01,4,554.2721558,138.568039
35,m,9/4/2017 23:01,4,120.7778429,30.19446073
35,m,9/5/2017 2:01,3,58.11420768,19.37140256
35,m,9/5/2017 6:01,4,44.5512494,11.13781235
35,m,9/5/2017 10:01,4,258.7837089,64.69592723
35,m,9/5/2017 14:01,4,29.74070308,7.43517577
35,m,9/5/2017 18:01,4,240.0667209,60.01668023
35,m,9/5/2017 22:01,4,102.3018899,25.57547247
35,m,9/6/2017 1:01,3,79.01536537,26.33845512
35,m,9/6/2017 5:01,4,146.0050526,36.50126316
35,m,9/6/2017 9:01,4,217.3600986,54.34002465
35,m,9/6/2017 13:01,4,684.8775229,171.2193807
35,m,9/6/2017 17:02,4.016666667,115.486654,28.75186406
35,m,9/6/2017 21:01,3.983333333,1018.064811,255.5811241
35,m,9/7/2017 0:01,3,78.29546585,26.09848862
35,m,9/7/2017 4:01,4,626.862163,156.7155407
35,m,9/7/2017 8:01,4,311.6796131,77.91990327
35,m,9/7/2017 12:01,4,338.9100873,84.72752183
35,m,9/7/2017 16:01,4,74.89988401,18.724971
35,m,9/7/2017 20:01,4,171.7579485,42.93948714
35,m,9/7/2017 23:01,3,52.55414911,17.5180497
35,m,9/8/2017 3:01,4,60.12693287,15.03173322
35,m,9/8/2017 7:01,4,361.4691971,90.36729927
35,m,9/8/2017 11:01,4,570.8442392,142.7110598
35,m,9/8/2017 15:01,4,824.0631786,206.0157947
35,m,9/8/2017 19:01,4,92.58807815,23.14701954
35,m,9/8/2017 23:01,4,122.7343301,30.68358252
35,m,9/9/2017 2:01,3,7.755361271,2.585120424
35,m,9/9/2017 6:01,4,325.0476543,81.26191358
35,m,9/9/2017 10:01,4,317.0872771,79.27181928
35,m,9/9/2017 14:01,4,550.9821214,137.7455303
35,m,9/9/2017 18:01,4,204.2148303,51.05370759
35,m,9/9/2017 22:01,4,262.9868512,65.74671279
35,m,9/10/2017 1:01,3,74.33996604,24.77998868
35,m,9/10/2017 5:01,4,15.51072258,3.877680644
35,m,9/10/2017 9:01,4,136.3083106,34.07707766
35,m,9/10/2017 17:03,8.033333333,837.041726,104.1960655
35,m,9/10/2017 21:01,3.966666667,209.3072698,52.7665386
35,m,9/11/2017 0:01,3,3.470769347,1.156923116
35,m,9/11/2017 4:01,4,34.50259599,8.625648998
35,m,9/11/2017 8:01,4,480.0626714,120.0156678
35,m,9/11/2017 12:01,4,79.73949584,19.93487396
35,m,9/11/2017 16:01,4,749.0257489,187.2564372
35,m,9/11/2017 20:01,4,163.8830483,40.97076207
35,m,9/11/2017 23:01,3,6.72218356,2.240727853
35,m,9/12/2017 3:01,4,39.89727684,9.974319211
35,m,9/12/2017 7:02,4.016666667,103.1425949,25.67865434
35,m,9/12/2017 11:01,3.983333333,254.7241314,63.94748069
35,m,9/12/2017 15:01,4,202.9263067,50.73157666
35,m,9/12/2017 19:02,4.016666667,454.8549762,113.2419028
35,m,9/12/2017 23:01,3.983333333,14.20322378,3.565662873
35,m,9/13/2017 2:01,3,51.99466875,17.33155625
35,m,9/13/2017 6:01,4,69.13943379,17.28485845
35,m,9/13/2017 10:01,4,160.0889746,40.02224365
35,m,9/13/2017 14:01,4,275.2266828,68.8066707
35,m,9/13/2017 18:01,4,219.2579602,54.81449006
35,m,9/13/2017 22:01,4,44.30425006,11.07606252
35,m,9/14/2017 1:01,3,7.81951333,2.606504443
35,m,9/14/2017 5:01,4,8.919458589,2.229864647
35,m,9/14/2017 17:02,12.01666667,956.5283457,79.60013972
35,m,9/14/2017 21:01,3.983333333,72.97642547,18.32044154
35,m,9/15/2017 0:02,3.016666667,95.13088276,31.53509926
35,m,9/15/2017 4:01,3.983333333,71.37371073,17.91808638
35,m,9/15/2017 8:02,4.016666667,285.4478852,71.06586354
35,m,9/15/2017 12:02,4,492.4475319,123.111883
35,m,9/15/2017 16:01,3.983333333,726.7922215,182.4582983
35,m,9/15/2017 20:01,4,79.6309392,19.9077348
35,m,9/15/2017 23:02,3.016666667,18.82462051,6.240205695
35,m,9/16/2017 3:01,3.983333333,17.77336967,4.461933808
35,m,9/16/2017 7:02,4.016666667,172.0042147,42.82262608
35,m,9/16/2017 11:01,3.983333333,234.6041964,58.89645099
35,m,9/16/2017 15:02,4.016666667,446.8046558,111.2376736
35,m,9/16/2017 19:01,3.983333333,222.4679858,55.84970355
35,m,9/16/2017 23:01,4,14.0360966,3.509024149
35,m,9/17/2017 2:01,3,42.88149535,14.29383178
35,m,9/17/2017 6:01,4,163.546075,40.88651876
35,m,9/17/2017 10:01,4,204.6036595,51.15091486
35,m,9/17/2017 14:01,4,85.06440827,21.26610207
35,m,9/17/2017 18:01,4,99.49063032,24.87265758
35,m,9/17/2017 22:01,4,215.1630233,53.79075582
35,m,9/18/2017 1:01,3,60.51099358,20.17033119
35,m,9/18/2017 5:01,4,5.968374535,1.492093634
35,m,9/18/2017 9:01,4,16.87877484,4.219693711
35,m,9/18/2017 13:01,4,11.42691577,2.856728942
35,m,9/18/2017 17:01,4,42.35341302,10.58835325
35,m,9/18/2017 21:01,4,15.49089532,3.87272383
35,m,9/19/2017 0:01,3,12.18070465,4.060234882
35,m,9/19/2017 4:02,4.016666667,4.861580517,1.210351996
35,m,9/19/2017 8:01,3.983333333,170.7154151,42.85742639
35,m,9/19/2017 12:01,4,12.15396873,3.038492184
35,m,9/19/2017 16:01,4,75.74328046,18.93582011
35,m,9/19/2017 20:01,4,75.43117528,18.85779382
35,m,9/19/2017 23:01,3,37.3282688,12.44275627
35,m,9/20/2017 3:02,4.016666667,30.72082443,7.648338033
35,m,9/20/2017 7:01,3.983333333,67.22180461,16.87576685
35,m,9/20/2017 11:01,4,183.8662157,45.96655392
35,m,9/20/2017 15:01,4,24.69972159,6.174930397
35,m,9/20/2017 19:01,4,53.896006,13.4740015
35,m,9/20/2017 23:01,4,7.745451694,1.936362924
35,m,9/21/2017 2:01,3,81.54271375,27.18090458
35,m,9/21/2017 6:01,4,45.65974367,11.41493592
35,m,9/21/2017 10:01,4,83.07687205,20.76921801
35,m,9/21/2017 14:01,4,14.03582493,3.508956232
35,m,9/21/2017 18:02,4.016666667,29.68413564,7.390241238
35,m,9/21/2017 22:01,3.983333333,76.76040161,19.27039371
35,m,9/22/2017 5:01,7,115.3661255,16.48087507
35,m,9/22/2017 9:01,4,81.09848163,20.27462041
35,m,9/22/2017 13:01,4,97.07937913,24.26984478
35,m,9/22/2017 17:01,4,110.7488299,27.68720748
35,m,9/22/2017 21:01,4,129.3121159,32.32802899
35,m,9/23/2017 0:01,3,63.93691834,21.31230611
35,m,9/23/2017 4:01,4,52.71707049,13.17926762
35,m,9/23/2017 8:01,4,157.6083494,39.40208734
35,m,9/23/2017 12:01,4,103.4181955,25.85454889
35,m,9/23/2017 16:01,4,74.35769865,18.58942466
35,m,9/23/2017 20:01,4,24.94440102,6.236100256
35,m,9/23/2017 23:01,3,177.6066588,59.2022196
35,m,9/24/2017 3:01,4,21.24972903,5.312432258
35,m,9/24/2017 7:01,4,211.407657,52.85191425
35,m,9/24/2017 11:01,4,94.0562681,23.51406703
35,m,9/24/2017 15:01,4,255.9815185,63.99537961
35,m,9/24/2017 19:01,4,42.80522312,10.70130578
35,m,9/24/2017 23:01,4,182.3150494,45.57876234
35,m,9/25/2017 2:01,3,38.54181893,12.84727298
35,m,9/25/2017 6:01,4,5.466417515,1.366604379
35,m,9/25/2017 10:02,4.016666667,239.2363083,59.56090662
35,m,9/25/2017 18:02,8,293.1306001,36.64132501
35,m,9/25/2017 22:02,4,155.9189985,38.97974964
36,m,8/27/2017 3:01,4,6.392940168,1.598235042
36,m,8/27/2017 7:01,4,518.1536014,129.5384003
36,m,8/27/2017 11:01,4,1095.062364,273.7655911
36,m,8/27/2017 15:01,4,307.3603873,76.84009683
36,m,8/27/2017 19:01,4,1176.033658,294.0084145
36,m,8/27/2017 23:01,4,268.311278,67.07781951
36,m,8/28/2017 2:01,3,13.21070944,4.403569814
36,m,8/28/2017 6:01,4,39.18044071,9.795110178
36,m,8/28/2017 10:01,4,754.3184132,188.5796033
36,m,8/28/2017 14:01,4,930.8795904,232.7198976
36,m,8/28/2017 18:01,4,491.0343852,122.7585963
36,m,8/28/2017 22:01,4,104.8376841,26.20942101
36,m,8/29/2017 1:01,3,13.17172694,4.390575648
36,m,8/29/2017 5:01,4,57.92833196,14.48208299
36,m,8/29/2017 9:01,4,783.174758,195.7936895
36,m,8/29/2017 13:01,4,547.3757698,136.8439425
36,m,8/29/2017 17:01,4,176.7108824,44.17772061
36,m,8/29/2017 21:01,4,176.5531146,44.13827865
36,m,8/30/2017 0:02,3.016666667,9.141559664,3.03035127
36,m,8/30/2017 4:01,3.983333333,13.35838704,3.353569968
36,m,8/30/2017 8:01,4,387.8511696,96.96279239
36,m,8/30/2017 12:01,4,386.9121131,96.72802829
36,m,8/30/2017 16:01,4,438.2154632,109.5538658
36,m,8/30/2017 20:01,4,606.0784767,151.5196192
36,m,8/30/2017 23:01,3,32.54679551,10.84893184
36,m,8/31/2017 3:01,4,90.15660806,22.53915201
36,m,8/31/2017 7:01,4,64.56311719,16.1407793
36,m,8/31/2017 11:01,4,242.5309024,60.6327256
36,m,8/31/2017 15:01,4,111.9581962,27.98954904
36,m,8/31/2017 19:01,4,183.2394909,45.80987272
36,m,8/31/2017 23:01,4,63.00390155,15.75097539
